enzyme	source	reaction	rate	cid	acceptor
At_71C2	GT-Predict	1		5281614	Fisetin
At_71C3	GT-Predict	1		5281614	Fisetin
At_71C4	GT-Predict	1		5281614	Fisetin
At_71C5	GT-Predict	1		5281614	Fisetin
At_72B1	GT-Predict	0		5281614	Fisetin
At_72B3	GT-Predict	1		5281614	Fisetin
At_72C1	GT-Predict	0		5281614	Fisetin
At_72D1	GT-Predict	1		5281614	Fisetin
At_72E1	GT-Predict	1		5281614	Fisetin
At_72E2	GT-Predict	0		5281614	Fisetin
At_72E3	GT-Predict	0		5281614	Fisetin
At_73B1	GT-Predict	1		5281614	Fisetin
At_73B2	GT-Predict	1		5281614	Fisetin
At_73B3	GT-Predict	1		5281614	Fisetin
At_73B4	GT-Predict	1		5281614	Fisetin
At_73B5	GT-Predict	1		5281614	Fisetin
At_73C1	GT-Predict	1		5281614	Fisetin
At_73C3	GT-Predict	1		5281614	Fisetin
At_73C4	GT-Predict	1		5281614	Fisetin
At_73C5	GT-Predict	1		5281614	Fisetin
At_73C6	GT-Predict	1		5281614	Fisetin
At_73C7	GT-Predict	1		5281614	Fisetin
At_74B1	GT-Predict	1		5281614	Fisetin
At_74F1	GT-Predict	1		5281614	Fisetin
At_74F2	GT-Predict	1		5281614	Fisetin
At_75B1	GT-Predict	1		5281614	Fisetin
At_75D1	GT-Predict	0		5281614	Fisetin
At_76C4	GT-Predict	1		5281614	Fisetin
At_76E1	GT-Predict	1		5281614	Fisetin
At_76E11	GT-Predict	1		5281614	Fisetin
At_76E12	GT-Predict	1		5281614	Fisetin
At_76E2	GT-Predict	1		5281614	Fisetin
At_76E4	GT-Predict	1		5281614	Fisetin
At_76E5	GT-Predict	0		5281614	Fisetin
At_78D1	GT-Predict	1		5281614	Fisetin
At_78D2	GT-Predict	1		5281614	Fisetin
At_84A1	GT-Predict	1		5281614	Fisetin
At_84A2	GT-Predict	1		5281614	Fisetin
At_84A3	GT-Predict	1		5281614	Fisetin
At_84A4	GT-Predict	0		5281614	Fisetin
At_84B1	GT-Predict	1		5281614	Fisetin
At_84B2	GT-Predict	0		5281614	Fisetin
At_85A4	GT-Predict	1		5281614	Fisetin
At_85A5	GT-Predict	1		5281614	Fisetin
At_88A1	GT-Predict	1		5281614	Fisetin
At_89B1	GT-Predict	1		5281614	Fisetin
At_89C1	GT-Predict	1		5281614	Fisetin
VVGT1	GT-Predict	1		5281614	Fisetin
At_71C1	HTS_UGT	0	0.000353146775264526	47936	Forskolin
At_71D1	HTS_UGT	0	0.000946151083645561	47936	Forskolin
At_72B1	pTMH	0	0.000313007	47936	Forskolin
At_72E2	pTMH	0	0.000953725	47936	Forskolin
Ct_71E5	HTS_UGT	0	-0.000174372363921013	47936	Forskolin
Dc_71F5	HTS_UGT	0	0.000229868109706179	47936	Forskolin
Fe_72B19	HTS_UGT	0	0.000654366486273134	47936	Forskolin
Fe_88J1	HTS_UGT	0	0.000649078557429928	47936	Forskolin
Fi_88A10	HTS_UGT	0	0.000856048639543465	47936	Forskolin
Gm_88E3	HTS_UGT	0	-0.00102926092588592	47936	Forskolin
Lc_72B10	HTS_UGT	0	0.00280533837972344	47936	Forskolin
Mt_71G1	pTMH	0	0.000273798	47936	Forskolin
Mt_78G1	pTMH	0	0.00071984	47936	Forskolin
Nt_UGT1	pTMH	0	-0.001668975	47936	Forskolin
Os_88C1	HTS_UGT	0	0.00169414718280089	47936	Forskolin
Pt_UGT1	pTMH	0	0.000687255	47936	Forskolin
Rc_GT1	HTS_UGT	0	-0.00262476817148436	47936	Forskolin
Sl_GT5	HTS_UGT	0	0.000501106854650305	47936	Forskolin
Zm_15991	HTS_UGT	0	0.00161487403577267	47936	Forskolin
Zm_43295	HTS_UGT	0	0.00137335983179445	47936	Forskolin
Zm_51683	HTS_UGT	0	0.00137128288478916	47936	Forskolin
Zm_62783	HTS_UGT	0	0.00198798245461296	47936	Forskolin
Zm_72068	HTS_UGT	0	0.00383120586840443	47936	Forskolin
Zm_85854	HTS_UGT	0	-0.0013461093482802	47936	Forskolin
At_71C1	HTS_UGT	0	0.00112235113944335	143754	2-Furanthiol, 5-methyl-
At_71D1	HTS_UGT	0	0.00383821579162712	143754	2-Furanthiol, 5-methyl-
Ct_71E5	HTS_UGT	0	0.000937849792618064	143754	2-Furanthiol, 5-methyl-
Dc_71F5	HTS_UGT	0	0.000763156176653789	143754	2-Furanthiol, 5-methyl-
Fe_72B19	HTS_UGT	0	0.000165910175671939	143754	2-Furanthiol, 5-methyl-
Fe_88J1	HTS_UGT	0	0.00345990591530358	143754	2-Furanthiol, 5-methyl-
Fi_88A10	HTS_UGT	0	0.00104505887960233	143754	2-Furanthiol, 5-methyl-
Gm_88E3	HTS_UGT	0	0.00077348433944503	143754	2-Furanthiol, 5-methyl-
Lc_72B10	HTS_UGT	0	0.00418132482914888	143754	2-Furanthiol, 5-methyl-
Os_88C1	HTS_UGT	0	0.00122864135245101	143754	2-Furanthiol, 5-methyl-
Rc_GT1	HTS_UGT	0	-0.00031849075206557	143754	2-Furanthiol, 5-methyl-
Sl_GT5	HTS_UGT	0	0.00203776331170396	143754	2-Furanthiol, 5-methyl-
Zm_15991	HTS_UGT	0	0.00174580512751351	143754	2-Furanthiol, 5-methyl-
Zm_43295	HTS_UGT	0	0.00232095751018373	143754	2-Furanthiol, 5-methyl-
Zm_51683	HTS_UGT	0	0.00329028114143695	143754	2-Furanthiol, 5-methyl-
Zm_62783	HTS_UGT	0	0.00428042901651936	143754	2-Furanthiol, 5-methyl-
Zm_72068	HTS_UGT	0	0.00359564646992137	143754	2-Furanthiol, 5-methyl-
Zm_85854	HTS_UGT	0	0.00572817433335269	143754	2-Furanthiol, 5-methyl-
At_71B1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_71B6	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_71B8	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_71C1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_71C2	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_71C3	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_71C4	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_71C5	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_72B1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_72B3	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_72C1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_72D1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_72E1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_72E2	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_72E3	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73B1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73B2	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73B3	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73B4	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73B5	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73C1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73C3	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73C5	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73C6	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_73C7	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_74B1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_74F1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_74F2	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_75B1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_75D1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_76E1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_76E11	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_76E12	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_76E2	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_76E4	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_76E5	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_78D1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_78D2	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_84A1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_84A2	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_84A3	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_84A4	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_84B1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_84B2	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_85A4	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_85A5	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_88A1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_89B1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_89C1	GT-Predict	0		135402013	Guanosine diphosphate fucose
VVGT1	GT-Predict	0		135402013	Guanosine diphosphate fucose
At_71B1	GT-Predict	0		135398625	GDP-glucose
At_71B6	GT-Predict	0		135398625	GDP-glucose
At_71B8	GT-Predict	0		135398625	GDP-glucose
At_71C1	GT-Predict	0		135398625	GDP-glucose
At_71C2	GT-Predict	0		135398625	GDP-glucose
At_71C3	GT-Predict	0		135398625	GDP-glucose
At_71C4	GT-Predict	0		135398625	GDP-glucose
At_71C5	GT-Predict	0		135398625	GDP-glucose
At_72B1	GT-Predict	0		135398625	GDP-glucose
At_72B3	GT-Predict	0		135398625	GDP-glucose
At_72C1	GT-Predict	0		135398625	GDP-glucose
At_72D1	GT-Predict	0		135398625	GDP-glucose
At_72E1	GT-Predict	0		135398625	GDP-glucose
At_72E2	GT-Predict	0		135398625	GDP-glucose
At_72E3	GT-Predict	0		135398625	GDP-glucose
At_73B1	GT-Predict	0		135398625	GDP-glucose
At_73B2	GT-Predict	0		135398625	GDP-glucose
At_73B3	GT-Predict	1		135398625	GDP-glucose
At_73B4	GT-Predict	0		135398625	GDP-glucose
At_73B5	GT-Predict	0		135398625	GDP-glucose
At_73C1	GT-Predict	0		135398625	GDP-glucose
At_73C3	GT-Predict	0		135398625	GDP-glucose
At_73C5	GT-Predict	0		135398625	GDP-glucose
At_73C6	GT-Predict	0		135398625	GDP-glucose
At_73C7	GT-Predict	0		135398625	GDP-glucose
At_74B1	GT-Predict	0		135398625	GDP-glucose
At_74F1	GT-Predict	0		135398625	GDP-glucose
At_74F2	GT-Predict	0		135398625	GDP-glucose
At_75B1	GT-Predict	0		135398625	GDP-glucose
At_75D1	GT-Predict	0		135398625	GDP-glucose
At_76E1	GT-Predict	0		135398625	GDP-glucose
At_76E11	GT-Predict	0		135398625	GDP-glucose
At_76E12	GT-Predict	0		135398625	GDP-glucose
At_76E2	GT-Predict	0		135398625	GDP-glucose
At_76E4	GT-Predict	0		135398625	GDP-glucose
At_76E5	GT-Predict	0		135398625	GDP-glucose
At_78D1	GT-Predict	0		135398625	GDP-glucose
At_78D2	GT-Predict	1		135398625	GDP-glucose
At_84A1	GT-Predict	1		135398625	GDP-glucose
At_84A2	GT-Predict	0		135398625	GDP-glucose
At_84A3	GT-Predict	0		135398625	GDP-glucose
At_84A4	GT-Predict	0		135398625	GDP-glucose
At_84B1	GT-Predict	0		135398625	GDP-glucose
At_84B2	GT-Predict	0		135398625	GDP-glucose
At_85A4	GT-Predict	0		135398625	GDP-glucose
At_85A5	GT-Predict	0		135398625	GDP-glucose
At_88A1	GT-Predict	0		135398625	GDP-glucose
At_89B1	GT-Predict	0		135398625	GDP-glucose
At_89C1	GT-Predict	0		135398625	GDP-glucose
VVGT1	GT-Predict	1		135398625	GDP-glucose
At_71B1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_71B6	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_71B8	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_71C1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_71C2	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_71C3	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_71C4	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_71C5	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_72B1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_72B3	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_72C1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_72D1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_72E1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_72E2	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_72E3	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73B1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73B2	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73B3	GT-Predict	0.5		135398627	Guanosine diphosphate mannose
At_73B4	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73B5	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73C1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73C3	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73C5	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73C6	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_73C7	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_74B1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_74F1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_74F2	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_75B1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_75D1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_76E1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_76E11	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_76E12	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_76E2	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_76E4	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_76E5	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_78D1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_78D2	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_84A1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_84A2	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_84A3	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_84A4	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_84B1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_84B2	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_85A4	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_85A5	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_88A1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_89B1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_89C1	GT-Predict	0		135398627	Guanosine diphosphate mannose
VVGT1	GT-Predict	0		135398627	Guanosine diphosphate mannose
At_71B1	GT-Predict	0.5		5280961	Genistein
At_71B5	GT-Predict	1		5280961	Genistein
At_71B6	GT-Predict	0		5280961	Genistein
At_71B8	GT-Predict	0		5280961	Genistein
At_71C1	GT-Predict	1		5280961	Genistein
At_71C1	HTS_UGT	0	0.010425586876197	5280961	Genistein
At_71C2	GT-Predict	0		5280961	Genistein
At_71C3	GT-Predict	1		5280961	Genistein
At_71C4	GT-Predict	0		5280961	Genistein
At_71C5	GT-Predict	0		5280961	Genistein
At_71D1	HTS_UGT	0.5	0.0229409898293082	5280961	Genistein
At_72B1	pTMH	0	-0.002511602	5280961	Genistein
At_72B3	GT-Predict	0		5280961	Genistein
At_72C1	GT-Predict	0		5280961	Genistein
At_72D1	GT-Predict	1		5280961	Genistein
At_72E1	GT-Predict	0		5280961	Genistein
At_72E2	GT-Predict	0		5280961	Genistein
At_72E2	pTMH	0	-0.001071565	5280961	Genistein
At_72E3	GT-Predict	0		5280961	Genistein
At_73B1	GT-Predict	0		5280961	Genistein
At_73B2	GT-Predict	1		5280961	Genistein
At_73B3	GT-Predict	0		5280961	Genistein
At_73B4	GT-Predict	1		5280961	Genistein
At_73B5	GT-Predict	1		5280961	Genistein
At_73C1	GT-Predict	1		5280961	Genistein
At_73C3	GT-Predict	0.5		5280961	Genistein
At_73C4	GT-Predict	0		5280961	Genistein
At_73C5	GT-Predict	1		5280961	Genistein
At_73C6	GT-Predict	1		5280961	Genistein
At_73C7	GT-Predict	0		5280961	Genistein
At_74B1	GT-Predict	1		5280961	Genistein
At_74F1	GT-Predict	0		5280961	Genistein
At_74F2	GT-Predict	1		5280961	Genistein
At_75B1	GT-Predict	1		5280961	Genistein
At_75D1	GT-Predict	0		5280961	Genistein
At_76C4	GT-Predict	0.5		5280961	Genistein
At_76E1	GT-Predict	0.5		5280961	Genistein
At_76E11	GT-Predict	0		5280961	Genistein
At_76E12	GT-Predict	1		5280961	Genistein
At_76E2	GT-Predict	0		5280961	Genistein
At_76E4	GT-Predict	0		5280961	Genistein
At_76E5	GT-Predict	0		5280961	Genistein
At_78D1	GT-Predict	0.5		5280961	Genistein
At_78D2	GT-Predict	0		5280961	Genistein
At_84A1	GT-Predict	1		5280961	Genistein
At_84A2	GT-Predict	1		5280961	Genistein
At_84A3	GT-Predict	1		5280961	Genistein
At_84A4	GT-Predict	1		5280961	Genistein
At_84B1	GT-Predict	0		5280961	Genistein
At_84B2	GT-Predict	0		5280961	Genistein
At_85A4	GT-Predict	0		5280961	Genistein
At_85A5	GT-Predict	0.5		5280961	Genistein
At_88A1	GT-Predict	1		5280961	Genistein
At_89B1	GT-Predict	0		5280961	Genistein
At_89C1	GT-Predict	0		5280961	Genistein
Ct_71E5	HTS_UGT	0	0.155169998938424	5280961	Genistein
Dc_71F5	HTS_UGT	0	-0.00491947341278572	5280961	Genistein
Fe_72B19	HTS_UGT	0	0.0103931912262333	5280961	Genistein
Fe_88J1	HTS_UGT	1	0.220951219300217	5280961	Genistein
Fi_88A10	HTS_UGT	0	-0.000591658679664625	5280961	Genistein
Gm_88E3	HTS_UGT	1	0.384492027341864	5280961	Genistein
Lc_72B10	HTS_UGT	0	-0.010912330380548	5280961	Genistein
Mt_71G1	pTMH	0	0.030338345	5280961	Genistein
Mt_78G1	pTMH	0.5	0.053238501	5280961	Genistein
Nt_UGT1	pTMH	0	-0.003674544	5280961	Genistein
Os_88C1	HTS_UGT	0	-0.000404133596381647	5280961	Genistein
Pt_UGT1	pTMH	0	0.001758251	5280961	Genistein
Rc_GT1	HTS_UGT	1	0.113180747463379	5280961	Genistein
Sl_GT5	HTS_UGT	0	0.013198235677514	5280961	Genistein
VVGT1	GT-Predict	1		5280961	Genistein
Zm_15991	HTS_UGT	0	0.00841693742872999	5280961	Genistein
Zm_43295	HTS_UGT	0	0.0140067935533014	5280961	Genistein
Zm_51683	HTS_UGT	0	-0.00276213042478977	5280961	Genistein
Zm_62783	HTS_UGT	1	0.0258296496810036	5280961	Genistein
Zm_72068	HTS_UGT	1	0.0399030062663481	5280961	Genistein
Zm_85854	HTS_UGT	0	-0.029476568457963	5280961	Genistein
At_71C1	HTS_UGT	0	0.00383439699663294	637566	Geraniol
At_71D1	HTS_UGT	0	0.000799898023220178	637566	Geraniol
At_72B1	pTMH	0	-0.003331286	637566	Geraniol
At_72E2	pTMH	0	-0.001440148	637566	Geraniol
Ct_71E5	HTS_UGT	0	0.00322593147086259	637566	Geraniol
Dc_71F5	HTS_UGT	0.5	0.0260546164503737	637566	Geraniol
Fe_72B19	HTS_UGT	0	0.00051905695093639	637566	Geraniol
Fe_88J1	HTS_UGT	0	-0.000396050867230942	637566	Geraniol
Fi_88A10	HTS_UGT	0	-0.00389388874432385	637566	Geraniol
Gm_88E3	HTS_UGT	0	0.00142657791199237	637566	Geraniol
Lc_72B10	HTS_UGT	0	0.00492500079072226	637566	Geraniol
Mt_71G1	pTMH	0	0.001531925	637566	Geraniol
Mt_78G1	pTMH	0	0.000608776	637566	Geraniol
Nt_UGT1	pTMH	0	-0.001220841	637566	Geraniol
Os_88C1	HTS_UGT	0	-0.00100435062552532	637566	Geraniol
Pt_UGT1	pTMH	0	0.00090076	637566	Geraniol
Rc_GT1	HTS_UGT	0	0.00236557498105449	637566	Geraniol
Sl_GT5	HTS_UGT	0	0.00318892008185388	637566	Geraniol
Zm_15991	HTS_UGT	0	0.00119331884859396	637566	Geraniol
Zm_43295	HTS_UGT	0	0.000820358414153488	637566	Geraniol
Zm_51683	HTS_UGT	0	0.000852677060611353	637566	Geraniol
Zm_62783	HTS_UGT	0	-0.000484615435961139	637566	Geraniol
Zm_72068	HTS_UGT	0	0.00280840653280752	637566	Geraniol
Zm_85854	HTS_UGT	0	-8.14262079605471e-05	637566	Geraniol
At_71B1	GT-Predict	0		6466	Gibberellic acid
At_71B5	GT-Predict	0		6466	Gibberellic acid
At_71B6	GT-Predict	0		6466	Gibberellic acid
At_71B8	GT-Predict	0		6466	Gibberellic acid
At_71C1	GT-Predict	0		6466	Gibberellic acid
At_71C2	GT-Predict	0		6466	Gibberellic acid
At_71C3	GT-Predict	0		6466	Gibberellic acid
At_71C4	GT-Predict	0		6466	Gibberellic acid
At_71C5	GT-Predict	0		6466	Gibberellic acid
At_72B1	GT-Predict	0		6466	Gibberellic acid
At_72B3	GT-Predict	0		6466	Gibberellic acid
At_72C1	GT-Predict	0		6466	Gibberellic acid
At_72D1	GT-Predict	0		6466	Gibberellic acid
At_72E1	GT-Predict	0		6466	Gibberellic acid
At_72E2	GT-Predict	0		6466	Gibberellic acid
At_72E3	GT-Predict	0		6466	Gibberellic acid
At_73B1	GT-Predict	0		6466	Gibberellic acid
At_73B2	GT-Predict	0		6466	Gibberellic acid
At_73B3	GT-Predict	0		6466	Gibberellic acid
At_73B4	GT-Predict	0		6466	Gibberellic acid
At_73B5	GT-Predict	0		6466	Gibberellic acid
At_73C1	GT-Predict	0		6466	Gibberellic acid
At_73C3	GT-Predict	0		6466	Gibberellic acid
At_73C4	GT-Predict	0		6466	Gibberellic acid
At_73C5	GT-Predict	0		6466	Gibberellic acid
At_73C6	GT-Predict	0		6466	Gibberellic acid
At_73C7	GT-Predict	0		6466	Gibberellic acid
At_74B1	GT-Predict	0		6466	Gibberellic acid
At_74F1	GT-Predict	0		6466	Gibberellic acid
At_74F2	GT-Predict	0		6466	Gibberellic acid
At_75B1	GT-Predict	0		6466	Gibberellic acid
At_75D1	GT-Predict	0		6466	Gibberellic acid
At_76C4	GT-Predict	0		6466	Gibberellic acid
At_76E1	GT-Predict	0		6466	Gibberellic acid
At_76E11	GT-Predict	0		6466	Gibberellic acid
At_76E12	GT-Predict	0		6466	Gibberellic acid
At_76E2	GT-Predict	0		6466	Gibberellic acid
At_76E4	GT-Predict	0		6466	Gibberellic acid
At_76E5	GT-Predict	0		6466	Gibberellic acid
At_78D1	GT-Predict	0		6466	Gibberellic acid
At_78D2	GT-Predict	0		6466	Gibberellic acid
At_84A1	GT-Predict	0		6466	Gibberellic acid
At_84A2	GT-Predict	0		6466	Gibberellic acid
At_84A3	GT-Predict	0		6466	Gibberellic acid
At_84A4	GT-Predict	0		6466	Gibberellic acid
At_84B1	GT-Predict	0		6466	Gibberellic acid
At_84B2	GT-Predict	0		6466	Gibberellic acid
At_85A4	GT-Predict	0		6466	Gibberellic acid
At_85A5	GT-Predict	0		6466	Gibberellic acid
At_88A1	GT-Predict	0		6466	Gibberellic acid
At_89B1	GT-Predict	0		6466	Gibberellic acid
At_89C1	GT-Predict	0		6466	Gibberellic acid
VVGT1	GT-Predict	0		6466	Gibberellic acid
At_71B1	GT-Predict	0		92109	Gibberellin A4
At_71B5	GT-Predict	0		92109	Gibberellin A4
At_71B6	GT-Predict	0		92109	Gibberellin A4
At_71B8	GT-Predict	0		92109	Gibberellin A4
At_71C1	GT-Predict	0		92109	Gibberellin A4
At_71C2	GT-Predict	0		92109	Gibberellin A4
At_71C3	GT-Predict	0		92109	Gibberellin A4
At_71C4	GT-Predict	0		92109	Gibberellin A4
At_71C5	GT-Predict	0		92109	Gibberellin A4
At_72B1	GT-Predict	0		92109	Gibberellin A4
At_72B3	GT-Predict	0		92109	Gibberellin A4
At_72C1	GT-Predict	0		92109	Gibberellin A4
At_72D1	GT-Predict	0		92109	Gibberellin A4
At_72E1	GT-Predict	0		92109	Gibberellin A4
At_72E2	GT-Predict	0		92109	Gibberellin A4
At_72E3	GT-Predict	0		92109	Gibberellin A4
At_73B1	GT-Predict	0		92109	Gibberellin A4
At_73B2	GT-Predict	0		92109	Gibberellin A4
At_73B3	GT-Predict	0		92109	Gibberellin A4
At_73B4	GT-Predict	0		92109	Gibberellin A4
At_73B5	GT-Predict	0.5		92109	Gibberellin A4
At_73C1	GT-Predict	0		92109	Gibberellin A4
At_73C3	GT-Predict	0		92109	Gibberellin A4
At_73C4	GT-Predict	0		92109	Gibberellin A4
At_73C5	GT-Predict	0		92109	Gibberellin A4
At_73C6	GT-Predict	0		92109	Gibberellin A4
At_73C7	GT-Predict	0		92109	Gibberellin A4
At_74B1	GT-Predict	0		92109	Gibberellin A4
At_74F1	GT-Predict	0		92109	Gibberellin A4
At_74F2	GT-Predict	0		92109	Gibberellin A4
At_75B1	GT-Predict	0		92109	Gibberellin A4
At_75D1	GT-Predict	0		92109	Gibberellin A4
At_76C4	GT-Predict	0		92109	Gibberellin A4
At_76E1	GT-Predict	0		92109	Gibberellin A4
At_76E11	GT-Predict	0		92109	Gibberellin A4
At_76E12	GT-Predict	0		92109	Gibberellin A4
At_76E2	GT-Predict	0		92109	Gibberellin A4
At_76E4	GT-Predict	0		92109	Gibberellin A4
At_76E5	GT-Predict	0		92109	Gibberellin A4
At_78D1	GT-Predict	0		92109	Gibberellin A4
At_78D2	GT-Predict	0		92109	Gibberellin A4
At_84A1	GT-Predict	0		92109	Gibberellin A4
At_84A2	GT-Predict	0		92109	Gibberellin A4
At_84A3	GT-Predict	0		92109	Gibberellin A4
At_84A4	GT-Predict	0		92109	Gibberellin A4
At_84B1	GT-Predict	0		92109	Gibberellin A4
At_84B2	GT-Predict	0		92109	Gibberellin A4
At_85A4	GT-Predict	0		92109	Gibberellin A4
At_85A5	GT-Predict	0		92109	Gibberellin A4
At_88A1	GT-Predict	0		92109	Gibberellin A4
At_89B1	GT-Predict	0		92109	Gibberellin A4
At_89C1	GT-Predict	0		92109	Gibberellin A4
VVGT1	GT-Predict	0		92109	Gibberellin A4
At_71C1	HTS_UGT	0.5	0.260397136520768	442793	Gingerol
At_71D1	HTS_UGT	0	0.00302178809290544	442793	Gingerol
Ct_71E5	HTS_UGT	0	0.0328070918136202	442793	Gingerol
Dc_71F5	HTS_UGT	0	0.0180367951685045	442793	Gingerol
Fe_72B19	HTS_UGT	0	-0.00330803179220861	442793	Gingerol
Fe_88J1	HTS_UGT	0	0.00101853706693446	442793	Gingerol
Fi_88A10	HTS_UGT	0	0.00032214012084663	442793	Gingerol
Gm_88E3	HTS_UGT	0	0.0350729984442713	442793	Gingerol
Lc_72B10	HTS_UGT	0	0.00449424439634143	442793	Gingerol
Os_88C1	HTS_UGT	0	-0.000903787347999211	442793	Gingerol
Rc_GT1	HTS_UGT	0	0.00246881343535227	442793	Gingerol
Sl_GT5	HTS_UGT	0	0.0223613324482636	442793	Gingerol
Zm_15991	HTS_UGT	0	0.00133970410198303	442793	Gingerol
Zm_43295	HTS_UGT	0	0.000298268990084217	442793	Gingerol
Zm_51683	HTS_UGT	0	-0.000251111399894962	442793	Gingerol
Zm_62783	HTS_UGT	0	0.00161820303836944	442793	Gingerol
Zm_72068	HTS_UGT	0	0.00288569166959435	442793	Gingerol
Zm_85854	HTS_UGT	0	-0.00393653358418223	442793	Gingerol
At_72B1	pTMH	0	-0.001356911	65243	Ginkgolide B
