Accession	cas	cid	ID	Description	UGT	Polyphenol Name	Yield	enzyme
Q3HTL6	548-76-5	5464170	126	OleD		Irigenin	1	ABA42119.2 oleandomycin glycosyltransferase [Streptomyces antibioticus]
Q3HTL6	27208-80-6	5281718	126	OleD		Polydatin	0	ABA42119.2 oleandomycin glycosyltransferase [Streptomyces antibioticus]
Q54387	500-65-2	5320954	127	mgt		Rhapontigenin	2	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	446-72-0	5280961	127	mgt		Genistein	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	520-36-5	5280443	127	mgt		Apigenin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	491-70-3	5280445	127	mgt		Luteolin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	4773-96-0	5281647	127	mgt		Mangiferin	1	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	3681-93-4	5280441	127	mgt		Vitexin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	1126-61-0	70775	127	mgt		4-Allylpyrocatechol	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	13677-79-7	83651	127	mgt		2,3,4-Trihydroxybenzoic acid	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	451-13-8	780	127	mgt		Homogentisic acid	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	31721-94-5	5281343	127	mgt		5,7-Dihydroxychromone	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	1983-81-9	54679630	127	mgt		4,7-DIHYDROXYCOUMARIN	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	708-53-2	12820	127	mgt		2',3'-Dihydroxy-4'-methoxyacetophenone	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	529-84-0	5319502	127	mgt		4-Methylesculetin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	2107-76-8	5354284	127	mgt		4-Methyllimetol	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	3843-74-1	689075	127	mgt		Methyl caffeate acid	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	4707-47-5	238398	127	mgt		Atraric acid	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	69039-02-7	155240	127	mgt		Hydroxytyrosol Acetate	35	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	121-79-9	4947	127	mgt		Propyl gallate	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	606-12-2	220295	127	mgt		2,4'-Dihydroxybenzophenone	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	531-95-3	91469	127	mgt		Equol	1	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	33626-08-3	6255462	127	mgt		4'-Methoxyresveratrol	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	86361-55-9	45382232	127	mgt		Gnetol	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	842-01-3	5413034	127	mgt		7,8-Dihydroxy-4-phenylcoumarin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	7758-73-8	5398649	127	mgt		5,7-Dihydroxy-4-phenylcoumarin	1	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	32507-66-7	5318650	127	mgt		Isorhapontigenin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	17817-31-1	5284649	127	mgt		6,7,4'-Trihydroxyisoflavone	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	487-52-5	5281222	127	mgt		Butein	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	20575-57-9	5280448	127	mgt		Calycosin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	480-11-5	5320315	127	mgt		Oroxylin A	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	104594-70-9	5281787	127	mgt		Caffeic Acid Phenethyl Ester	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	2957-21-3	73571	127	mgt		Sakuranetin	2	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	552-58-9	440735	127	mgt		Eriodictyol	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	480-20-6	122850	127	mgt		Aromadendrin	1	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	1447-88-7	5281628	127	mgt		Hispidulin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	548-77-6	5281811	127	mgt		Tectorigenin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	37308-75-1	6293081	127	mgt		Flavokawain C	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	500-38-9	4534	127	mgt		Nordihydroguaiaretic acid	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	102036-29-3	13846689	127	mgt		Protosappanin B	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	108853-14-1	176096	127	mgt		Dendrophenol	1	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	520-11-6	5317284	127	mgt		6-Methoxyluteolin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	41060-15-5	5320053	127	mgt		Neobavaisoflavone	4	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	19879-32-4	5321775	127	mgt		Bavachin	1	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	67979-25-3	155011	127	mgt		Aurantio-obtusin	1	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	18085-97-7	5379096	127	mgt		Jaceosidin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	906-33-2	5280633	127	mgt		Neochlorogenic acid	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	548-76-5	5464170	127	mgt		Irigenin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q54387	27208-80-6	5281718	127	mgt		Polydatin	0	AAA26780.1 macrolide glycosyl transferase [Streptomyces lividans]
Q9LFJ8	500-65-2	5320954	132	UGT78D2	UGT78D2	Rhapontigenin	3	At_78D2
Q9LFJ8	446-72-0	5280961	132	UGT78D2	UGT78D2	Genistein	10	At_78D2
Q9LFJ8	520-36-5	5280443	132	UGT78D2	UGT78D2	Apigenin	48	At_78D2
Q9LFJ8	491-70-3	5280445	132	UGT78D2	UGT78D2	Luteolin	12	At_78D2
Q9LFJ8	4773-96-0	5281647	132	UGT78D2	UGT78D2	Mangiferin	0	At_78D2
Q9LFJ8	3681-93-4	5280441	132	UGT78D2	UGT78D2	Vitexin	0	At_78D2
Q9LFJ8	1126-61-0	70775	132	UGT78D2	UGT78D2	4-Allylpyrocatechol	1	At_78D2
Q9LFJ8	13677-79-7	83651	132	UGT78D2	UGT78D2	2,3,4-Trihydroxybenzoic acid	0	At_78D2
Q9LFJ8	451-13-8	780	132	UGT78D2	UGT78D2	Homogentisic acid	0	At_78D2
Q9LFJ8	31721-94-5	5281343	132	UGT78D2	UGT78D2	5,7-Dihydroxychromone	8	At_78D2
Q9LFJ8	1983-81-9	54679630	132	UGT78D2	UGT78D2	4,7-DIHYDROXYCOUMARIN	12	At_78D2
Q9LFJ8	708-53-2	12820	132	UGT78D2	UGT78D2	2',3'-Dihydroxy-4'-methoxyacetophenone	3	At_78D2
Q9LFJ8	529-84-0	5319502	132	UGT78D2	UGT78D2	4-Methylesculetin	24	At_78D2
Q9LFJ8	2107-76-8	5354284	132	UGT78D2	UGT78D2	4-Methyllimetol	71	At_78D2
Q9LFJ8	3843-74-1	689075	132	UGT78D2	UGT78D2	Methyl caffeate acid	3	At_78D2
Q9LFJ8	4707-47-5	238398	132	UGT78D2	UGT78D2	Atraric acid	3	At_78D2
Q9LFJ8	69039-02-7	155240	132	UGT78D2	UGT78D2	Hydroxytyrosol Acetate	0	At_78D2
Q9LFJ8	121-79-9	4947	132	UGT78D2	UGT78D2	Propyl gallate	38	At_78D2
Q9LFJ8	606-12-2	220295	132	UGT78D2	UGT78D2	2,4'-Dihydroxybenzophenone	4	At_78D2
Q9LFJ8	531-95-3	91469	132	UGT78D2	UGT78D2	Equol	5	At_78D2
Q9LFJ8	33626-08-3	6255462	132	UGT78D2	UGT78D2	4'-Methoxyresveratrol	25	At_78D2
Q9LFJ8	86361-55-9	45382232	132	UGT78D2	UGT78D2	Gnetol	2	At_78D2
Q9LFJ8	842-01-3	5413034	132	UGT78D2	UGT78D2	7,8-Dihydroxy-4-phenylcoumarin	27	At_78D2
Q9LFJ8	7758-73-8	5398649	132	UGT78D2	UGT78D2	5,7-Dihydroxy-4-phenylcoumarin	26	At_78D2
Q9LFJ8	32507-66-7	5318650	132	UGT78D2	UGT78D2	Isorhapontigenin	5	At_78D2
Q9LFJ8	17817-31-1	5284649	132	UGT78D2	UGT78D2	6,7,4'-Trihydroxyisoflavone	36	At_78D2
Q9LFJ8	487-52-5	5281222	132	UGT78D2	UGT78D2	Butein	3	At_78D2
Q9LFJ8	20575-57-9	5280448	132	UGT78D2	UGT78D2	Calycosin	15	At_78D2
Q9LFJ8	480-11-5	5320315	132	UGT78D2	UGT78D2	Oroxylin A	43	At_78D2
Q9LFJ8	104594-70-9	5281787	132	UGT78D2	UGT78D2	Caffeic Acid Phenethyl Ester	17	At_78D2
Q9LFJ8	2957-21-3	73571	132	UGT78D2	UGT78D2	Sakuranetin	0	At_78D2
Q9LFJ8	552-58-9	440735	132	UGT78D2	UGT78D2	Eriodictyol	3	At_78D2
Q9LFJ8	480-20-6	122850	132	UGT78D2	UGT78D2	Aromadendrin	8	At_78D2
Q9LFJ8	1447-88-7	5281628	132	UGT78D2	UGT78D2	Hispidulin	16	At_78D2
Q9LFJ8	548-77-6	5281811	132	UGT78D2	UGT78D2	Tectorigenin	5	At_78D2
Q9LFJ8	37308-75-1	6293081	132	UGT78D2	UGT78D2	Flavokawain C	5	At_78D2
Q9LFJ8	500-38-9	4534	132	UGT78D2	UGT78D2	Nordihydroguaiaretic acid	3	At_78D2
Q9LFJ8	102036-29-3	13846689	132	UGT78D2	UGT78D2	Protosappanin B	1	At_78D2
Q9LFJ8	108853-14-1	176096	132	UGT78D2	UGT78D2	Dendrophenol	2	At_78D2
Q9LFJ8	520-11-6	5317284	132	UGT78D2	UGT78D2	6-Methoxyluteolin	27	At_78D2
Q9LFJ8	41060-15-5	5320053	132	UGT78D2	UGT78D2	Neobavaisoflavone	53	At_78D2
Q9LFJ8	19879-32-4	5321775	132	UGT78D2	UGT78D2	Bavachin	17	At_78D2
Q9LFJ8	67979-25-3	155011	132	UGT78D2	UGT78D2	Aurantio-obtusin	21	At_78D2
Q9LFJ8	18085-97-7	5379096	132	UGT78D2	UGT78D2	Jaceosidin	33	At_78D2
Q9LFJ8	906-33-2	5280633	132	UGT78D2	UGT78D2	Neochlorogenic acid	0	At_78D2
Q9LFJ8	548-76-5	5464170	132	UGT78D2	UGT78D2	Irigenin	14	At_78D2
Q9LFJ8	27208-80-6	5281718	132	UGT78D2	UGT78D2	Polydatin	0	At_78D2
A0A4D6LCC9	500-65-2	5320954	140	UDP-glucosyl transferase 73C		Rhapontigenin	1	QCD86231.1
A0A4D6LCC9	446-72-0	5280961	140	UDP-glucosyl transferase 73C		Genistein	17	QCD86231.1
A0A4D6LCC9	520-36-5	5280443	140	UDP-glucosyl transferase 73C		Apigenin	88	QCD86231.1
A0A4D6LCC9	491-70-3	5280445	140	UDP-glucosyl transferase 73C		Luteolin	58	QCD86231.1
A0A4D6LCC9	4773-96-0	5281647	140	UDP-glucosyl transferase 73C		Mangiferin	0	QCD86231.1
A0A4D6LCC9	3681-93-4	5280441	140	UDP-glucosyl transferase 73C		Vitexin	0	QCD86231.1
A0A4D6LCC9	1126-61-0	70775	140	UDP-glucosyl transferase 73C		4-Allylpyrocatechol	0	QCD86231.1
A0A4D6LCC9	13677-79-7	83651	140	UDP-glucosyl transferase 73C		2,3,4-Trihydroxybenzoic acid	0	QCD86231.1
A0A4D6LCC9	451-13-8	780	140	UDP-glucosyl transferase 73C		Homogentisic acid	0	QCD86231.1
A0A4D6LCC9	31721-94-5	5281343	140	UDP-glucosyl transferase 73C		5,7-Dihydroxychromone	0	QCD86231.1
A0A4D6LCC9	1983-81-9	54679630	140	UDP-glucosyl transferase 73C		4,7-DIHYDROXYCOUMARIN	0	QCD86231.1
A0A4D6LCC9	708-53-2	12820	140	UDP-glucosyl transferase 73C		2',3'-Dihydroxy-4'-methoxyacetophenone	0	QCD86231.1
A0A4D6LCC9	529-84-0	5319502	140	UDP-glucosyl transferase 73C		4-Methylesculetin	0	QCD86231.1
A0A4D6LCC9	2107-76-8	5354284	140	UDP-glucosyl transferase 73C		4-Methyllimetol	0	QCD86231.1
A0A4D6LCC9	3843-74-1	689075	140	UDP-glucosyl transferase 73C		Methyl caffeate acid	30	QCD86231.1
A0A4D6LCC9	4707-47-5	238398	140	UDP-glucosyl transferase 73C		Atraric acid	0	QCD86231.1
A0A4D6LCC9	69039-02-7	155240	140	UDP-glucosyl transferase 73C		Hydroxytyrosol Acetate	0	QCD86231.1
A0A4D6LCC9	121-79-9	4947	140	UDP-glucosyl transferase 73C		Propyl gallate	1	QCD86231.1
A0A4D6LCC9	606-12-2	220295	140	UDP-glucosyl transferase 73C		2,4'-Dihydroxybenzophenone	2	QCD86231.1
A0A4D6LCC9	531-95-3	91469	140	UDP-glucosyl transferase 73C		Equol	1	QCD86231.1
A0A4D6LCC9	33626-08-3	6255462	140	UDP-glucosyl transferase 73C		4'-Methoxyresveratrol	1	QCD86231.1
A0A4D6LCC9	86361-55-9	45382232	140	UDP-glucosyl transferase 73C		Gnetol	3	QCD86231.1
A0A4D6LCC9	842-01-3	5413034	140	UDP-glucosyl transferase 73C		7,8-Dihydroxy-4-phenylcoumarin	2	QCD86231.1
A0A4D6LCC9	7758-73-8	5398649	140	UDP-glucosyl transferase 73C		5,7-Dihydroxy-4-phenylcoumarin	2	QCD86231.1
A0A4D6LCC9	32507-66-7	5318650	140	UDP-glucosyl transferase 73C		Isorhapontigenin	3	QCD86231.1
A0A4D6LCC9	17817-31-1	5284649	140	UDP-glucosyl transferase 73C		6,7,4'-Trihydroxyisoflavone	79	QCD86231.1
A0A4D6LCC9	487-52-5	5281222	140	UDP-glucosyl transferase 73C		Butein	80	QCD86231.1
A0A4D6LCC9	20575-57-9	5280448	140	UDP-glucosyl transferase 73C		Calycosin	0	QCD86231.1
A0A4D6LCC9	480-11-5	5320315	140	UDP-glucosyl transferase 73C		Oroxylin A	2	QCD86231.1
A0A4D6LCC9	104594-70-9	5281787	140	UDP-glucosyl transferase 73C		Caffeic Acid Phenethyl Ester	34	QCD86231.1
A0A4D6LCC9	2957-21-3	73571	140	UDP-glucosyl transferase 73C		Sakuranetin	1	QCD86231.1
A0A4D6LCC9	552-58-9	440735	140	UDP-glucosyl transferase 73C		Eriodictyol	0	QCD86231.1
A0A4D6LCC9	480-20-6	122850	140	UDP-glucosyl transferase 73C		Aromadendrin	1	QCD86231.1
A0A4D6LCC9	1447-88-7	5281628	140	UDP-glucosyl transferase 73C		Hispidulin	3	QCD86231.1
A0A4D6LCC9	548-77-6	5281811	140	UDP-glucosyl transferase 73C		Tectorigenin	2	QCD86231.1
A0A4D6LCC9	37308-75-1	6293081	140	UDP-glucosyl transferase 73C		Flavokawain C	9	QCD86231.1
A0A4D6LCC9	500-38-9	4534	140	UDP-glucosyl transferase 73C		Nordihydroguaiaretic acid	7	QCD86231.1
A0A4D6LCC9	102036-29-3	13846689	140	UDP-glucosyl transferase 73C		Protosappanin B	0	QCD86231.1
A0A4D6LCC9	108853-14-1	176096	140	UDP-glucosyl transferase 73C		Dendrophenol	4	QCD86231.1
A0A4D6LCC9	520-11-6	5317284	140	UDP-glucosyl transferase 73C		6-Methoxyluteolin	6	QCD86231.1
A0A4D6LCC9	41060-15-5	5320053	140	UDP-glucosyl transferase 73C		Neobavaisoflavone	11	QCD86231.1
A0A4D6LCC9	19879-32-4	5321775	140	UDP-glucosyl transferase 73C		Bavachin	2	QCD86231.1
A0A4D6LCC9	67979-25-3	155011	140	UDP-glucosyl transferase 73C		Aurantio-obtusin	1	QCD86231.1
A0A4D6LCC9	18085-97-7	5379096	140	UDP-glucosyl transferase 73C		Jaceosidin	4	QCD86231.1
A0A4D6LCC9	906-33-2	5280633	140	UDP-glucosyl transferase 73C		Neochlorogenic acid	0	QCD86231.1
A0A4D6LCC9	548-76-5	5464170	140	UDP-glucosyl transferase 73C		Irigenin	0	QCD86231.1
A0A4D6LCC9	27208-80-6	5281718	140	UDP-glucosyl transferase 73C		Polydatin	5	QCD86231.1
B6EWY1	500-65-2	5320954	141	UDP-glucose glucosyltransferase	UGT75L5	Rhapontigenin	7	BAG80544.1
B6EWY1	446-72-0	5280961	141	UDP-glucose glucosyltransferase	UGT75L5	Genistein	36	BAG80544.1
B6EWY1	520-36-5	5280443	141	UDP-glucose glucosyltransferase	UGT75L5	Apigenin	94	BAG80544.1
B6EWY1	491-70-3	5280445	141	UDP-glucose glucosyltransferase	UGT75L5	Luteolin	62	BAG80544.1
B6EWY1	4773-96-0	5281647	141	UDP-glucose glucosyltransferase	UGT75L5	Mangiferin	0	BAG80544.1
B6EWY1	3681-93-4	5280441	141	UDP-glucose glucosyltransferase	UGT75L5	Vitexin	0	BAG80544.1
B6EWY1	1126-61-0	70775	141	UDP-glucose glucosyltransferase	UGT75L5	4-Allylpyrocatechol	5	BAG80544.1
B6EWY1	13677-79-7	83651	141	UDP-glucose glucosyltransferase	UGT75L5	2,3,4-Trihydroxybenzoic acid	0	BAG80544.1
B6EWY1	451-13-8	780	141	UDP-glucose glucosyltransferase	UGT75L5	Homogentisic acid	0	BAG80544.1
B6EWY1	31721-94-5	5281343	141	UDP-glucose glucosyltransferase	UGT75L5	5,7-Dihydroxychromone	47	BAG80544.1
B6EWY1	1983-81-9	54679630	141	UDP-glucose glucosyltransferase	UGT75L5	4,7-DIHYDROXYCOUMARIN	0	BAG80544.1
B6EWY1	708-53-2	12820	141	UDP-glucose glucosyltransferase	UGT75L5	2',3'-Dihydroxy-4'-methoxyacetophenone	4	BAG80544.1
B6EWY1	529-84-0	5319502	141	UDP-glucose glucosyltransferase	UGT75L5	4-Methylesculetin	0	BAG80544.1
B6EWY1	2107-76-8	5354284	141	UDP-glucose glucosyltransferase	UGT75L5	4-Methyllimetol	0	BAG80544.1
B6EWY1	3843-74-1	689075	141	UDP-glucose glucosyltransferase	UGT75L5	Methyl caffeate acid	31	BAG80544.1
B6EWY1	4707-47-5	238398	141	UDP-glucose glucosyltransferase	UGT75L5	Atraric acid	17	BAG80544.1
B6EWY1	69039-02-7	155240	141	UDP-glucose glucosyltransferase	UGT75L5	Hydroxytyrosol Acetate	2	BAG80544.1
B6EWY1	121-79-9	4947	141	UDP-glucose glucosyltransferase	UGT75L5	Propyl gallate	7	BAG80544.1
B6EWY1	606-12-2	220295	141	UDP-glucose glucosyltransferase	UGT75L5	2,4'-Dihydroxybenzophenone	19	BAG80544.1
B6EWY1	531-95-3	91469	141	UDP-glucose glucosyltransferase	UGT75L5	Equol	7	BAG80544.1
B6EWY1	33626-08-3	6255462	141	UDP-glucose glucosyltransferase	UGT75L5	4'-Methoxyresveratrol	11	BAG80544.1
B6EWY1	86361-55-9	45382232	141	UDP-glucose glucosyltransferase	UGT75L5	Gnetol	2	BAG80544.1
B6EWY1	842-01-3	5413034	141	UDP-glucose glucosyltransferase	UGT75L5	7,8-Dihydroxy-4-phenylcoumarin	37	BAG80544.1
B6EWY1	7758-73-8	5398649	141	UDP-glucose glucosyltransferase	UGT75L5	5,7-Dihydroxy-4-phenylcoumarin	4	BAG80544.1
B6EWY1	32507-66-7	5318650	141	UDP-glucose glucosyltransferase	UGT75L5	Isorhapontigenin	3	BAG80544.1
B6EWY1	17817-31-1	5284649	141	UDP-glucose glucosyltransferase	UGT75L5	6,7,4'-Trihydroxyisoflavone	67	BAG80544.1
B6EWY1	487-52-5	5281222	141	UDP-glucose glucosyltransferase	UGT75L5	Butein	86	BAG80544.1
B6EWY1	20575-57-9	5280448	141	UDP-glucose glucosyltransferase	UGT75L5	Calycosin	32	BAG80544.1
B6EWY1	480-11-5	5320315	141	UDP-glucose glucosyltransferase	UGT75L5	Oroxylin A	56	BAG80544.1
B6EWY1	104594-70-9	5281787	141	UDP-glucose glucosyltransferase	UGT75L5	Caffeic Acid Phenethyl Ester	51	BAG80544.1
B6EWY1	2957-21-3	73571	141	UDP-glucose glucosyltransferase	UGT75L5	Sakuranetin	8	BAG80544.1
B6EWY1	552-58-9	440735	141	UDP-glucose glucosyltransferase	UGT75L5	Eriodictyol	68	BAG80544.1
B6EWY1	480-20-6	122850	141	UDP-glucose glucosyltransferase	UGT75L5	Aromadendrin	38	BAG80544.1
B6EWY1	1447-88-7	5281628	141	UDP-glucose glucosyltransferase	UGT75L5	Hispidulin	58	BAG80544.1
B6EWY1	548-77-6	5281811	141	UDP-glucose glucosyltransferase	UGT75L5	Tectorigenin	19	BAG80544.1
B6EWY1	37308-75-1	6293081	141	UDP-glucose glucosyltransferase	UGT75L5	Flavokawain C	82	BAG80544.1
B6EWY1	500-38-9	4534	141	UDP-glucose glucosyltransferase	UGT75L5	Nordihydroguaiaretic acid	22	BAG80544.1
B6EWY1	102036-29-3	13846689	141	UDP-glucose glucosyltransferase	UGT75L5	Protosappanin B	0	BAG80544.1
B6EWY1	108853-14-1	176096	141	UDP-glucose glucosyltransferase	UGT75L5	Dendrophenol	2	BAG80544.1
B6EWY1	520-11-6	5317284	141	UDP-glucose glucosyltransferase	UGT75L5	6-Methoxyluteolin	64	BAG80544.1
B6EWY1	41060-15-5	5320053	141	UDP-glucose glucosyltransferase	UGT75L5	Neobavaisoflavone	86	BAG80544.1
B6EWY1	19879-32-4	5321775	141	UDP-glucose glucosyltransferase	UGT75L5	Bavachin	45	BAG80544.1
B6EWY1	67979-25-3	155011	141	UDP-glucose glucosyltransferase	UGT75L5	Aurantio-obtusin	62	BAG80544.1
B6EWY1	18085-97-7	5379096	141	UDP-glucose glucosyltransferase	UGT75L5	Jaceosidin	60	BAG80544.1
B6EWY1	906-33-2	5280633	141	UDP-glucose glucosyltransferase	UGT75L5	Neochlorogenic acid	0	BAG80544.1
B6EWY1	548-76-5	5464170	141	UDP-glucose glucosyltransferase	UGT75L5	Irigenin	25	BAG80544.1
B6EWY1	27208-80-6	5281718	141	UDP-glucose glucosyltransferase	UGT75L5	Polydatin	0	BAG80544.1
A0A125QVX4	500-65-2	5320954	142	UDP-glycosyltransferase 75L13	UGT75L13	Rhapontigenin	2	ALO19893.1
A0A125QVX4	446-72-0	5280961	142	UDP-glycosyltransferase 75L13	UGT75L13	Genistein	1	ALO19893.1
A0A125QVX4	520-36-5	5280443	142	UDP-glycosyltransferase 75L13	UGT75L13	Apigenin	25	ALO19893.1
A0A125QVX4	491-70-3	5280445	142	UDP-glycosyltransferase 75L13	UGT75L13	Luteolin	0	ALO19893.1
A0A125QVX4	4773-96-0	5281647	142	UDP-glycosyltransferase 75L13	UGT75L13	Mangiferin	0	ALO19893.1
A0A125QVX4	3681-93-4	5280441	142	UDP-glycosyltransferase 75L13	UGT75L13	Vitexin	0	ALO19893.1
A0A125QVX4	1126-61-0	70775	142	UDP-glycosyltransferase 75L13	UGT75L13	4-Allylpyrocatechol	0	ALO19893.1
A0A125QVX4	13677-79-7	83651	142	UDP-glycosyltransferase 75L13	UGT75L13	2,3,4-Trihydroxybenzoic acid	0	ALO19893.1
A0A125QVX4	451-13-8	780	142	UDP-glycosyltransferase 75L13	UGT75L13	Homogentisic acid	0	ALO19893.1
A0A125QVX4	31721-94-5	5281343	142	UDP-glycosyltransferase 75L13	UGT75L13	5,7-Dihydroxychromone	0	ALO19893.1
A0A125QVX4	1983-81-9	54679630	142	UDP-glycosyltransferase 75L13	UGT75L13	4,7-DIHYDROXYCOUMARIN	0	ALO19893.1
A0A125QVX4	708-53-2	12820	142	UDP-glycosyltransferase 75L13	UGT75L13	2',3'-Dihydroxy-4'-methoxyacetophenone	0	ALO19893.1
A0A125QVX4	529-84-0	5319502	142	UDP-glycosyltransferase 75L13	UGT75L13	4-Methylesculetin	0	ALO19893.1
A0A125QVX4	2107-76-8	5354284	142	UDP-glycosyltransferase 75L13	UGT75L13	4-Methyllimetol	0	ALO19893.1
A0A125QVX4	3843-74-1	689075	142	UDP-glycosyltransferase 75L13	UGT75L13	Methyl caffeate acid	0	ALO19893.1
A0A125QVX4	4707-47-5	238398	142	UDP-glycosyltransferase 75L13	UGT75L13	Atraric acid	2	ALO19893.1
A0A125QVX4	69039-02-7	155240	142	UDP-glycosyltransferase 75L13	UGT75L13	Hydroxytyrosol Acetate	0	ALO19893.1
A0A125QVX4	121-79-9	4947	142	UDP-glycosyltransferase 75L13	UGT75L13	Propyl gallate	2	ALO19893.1
A0A125QVX4	606-12-2	220295	142	UDP-glycosyltransferase 75L13	UGT75L13	2,4'-Dihydroxybenzophenone	0	ALO19893.1
A0A125QVX4	531-95-3	91469	142	UDP-glycosyltransferase 75L13	UGT75L13	Equol	0	ALO19893.1
A0A125QVX4	33626-08-3	6255462	142	UDP-glycosyltransferase 75L13	UGT75L13	4'-Methoxyresveratrol	0	ALO19893.1
A0A125QVX4	86361-55-9	45382232	142	UDP-glycosyltransferase 75L13	UGT75L13	Gnetol	4	ALO19893.1
A0A125QVX4	842-01-3	5413034	142	UDP-glycosyltransferase 75L13	UGT75L13	7,8-Dihydroxy-4-phenylcoumarin	0	ALO19893.1
A0A125QVX4	7758-73-8	5398649	142	UDP-glycosyltransferase 75L13	UGT75L13	5,7-Dihydroxy-4-phenylcoumarin	0	ALO19893.1
A0A125QVX4	32507-66-7	5318650	142	UDP-glycosyltransferase 75L13	UGT75L13	Isorhapontigenin	0	ALO19893.1
A0A125QVX4	17817-31-1	5284649	142	UDP-glycosyltransferase 75L13	UGT75L13	6,7,4'-Trihydroxyisoflavone	0	ALO19893.1
A0A125QVX4	487-52-5	5281222	142	UDP-glycosyltransferase 75L13	UGT75L13	Butein	0	ALO19893.1
A0A125QVX4	20575-57-9	5280448	142	UDP-glycosyltransferase 75L13	UGT75L13	Calycosin	0	ALO19893.1
A0A125QVX4	480-11-5	5320315	142	UDP-glycosyltransferase 75L13	UGT75L13	Oroxylin A	6	ALO19893.1
A0A125QVX4	104594-70-9	5281787	142	UDP-glycosyltransferase 75L13	UGT75L13	Caffeic Acid Phenethyl Ester	0	ALO19893.1
A0A125QVX4	2957-21-3	73571	142	UDP-glycosyltransferase 75L13	UGT75L13	Sakuranetin	0	ALO19893.1
A0A125QVX4	552-58-9	440735	142	UDP-glycosyltransferase 75L13	UGT75L13	Eriodictyol	0	ALO19893.1
A0A125QVX4	480-20-6	122850	142	UDP-glycosyltransferase 75L13	UGT75L13	Aromadendrin	1	ALO19893.1
A0A125QVX4	1447-88-7	5281628	142	UDP-glycosyltransferase 75L13	UGT75L13	Hispidulin	0	ALO19893.1
A0A125QVX4	548-77-6	5281811	142	UDP-glycosyltransferase 75L13	UGT75L13	Tectorigenin	0	ALO19893.1
A0A125QVX4	37308-75-1	6293081	142	UDP-glycosyltransferase 75L13	UGT75L13	Flavokawain C	0	ALO19893.1
