enzyme	rate	source	reaction	cid	acceptor
At_76E11		GT-Predict	0	9064	Cianidanol
At_76C4		GT-Predict	0	9064	Cianidanol
At_85A5		GT-Predict	0	9064	Cianidanol
At_85A4		GT-Predict	0	9064	Cianidanol
At_78D2		GT-Predict	1	9064	Cianidanol
At_78D1		GT-Predict	0	9064	Cianidanol
VVGT1		GT-Predict	1	9064	Cianidanol
UGT71G1		GT-Predict extensions	1	9064	Cianidanol
UGT78G1		GT-Predict extensions	0	9064	Cianidanol
UGT72B10		GT-Predict extensions	1	9064	Cianidanol
UGT74P1		GT-Predict extensions	0	9064	Cianidanol
UGT73A10		GT-Predict extensions	1	9064	Cianidanol
UGT74N1		GT-Predict extensions	0	9064	Cianidanol
UGT75L2		GT-Predict extensions	1	9064	Cianidanol
UGT85A20		GT-Predict extensions	1	9064	Cianidanol
UGT73Q1		GT-Predict extensions	1	9064	Cianidanol
UGT73A12		GT-Predict extensions	1	9064	Cianidanol
UGT86A5		GT-Predict extensions	0	9064	Cianidanol
UGT94E2		GT-Predict extensions	1	9064	Cianidanol
UGT84C2		GT-Predict extensions	0	9064	Cianidanol
UGT85B2		GT-Predict extensions	0	9064	Cianidanol
UGT74H5		GT-Predict extensions	0	9064	Cianidanol
UGT88C4		GT-Predict extensions	0	9064	Cianidanol
UGT74H6		GT-Predict extensions	1	9064	Cianidanol
UGT75E3		GT-Predict extensions	1	9064	Cianidanol
UGT71L2	4.82	https://doi.org/10.1093/jxb/eraa562	1	289	Catechol
TwUGT2		https://doi.org/10.1080/10286020.2019.1642330	0	122724	Celastrol
At_71C1		GT-Predict	0	5959	Chloramphenicol
At_71C2		GT-Predict	0	5959	Chloramphenicol
At_71C3		GT-Predict	0	5959	Chloramphenicol
At_71C4		GT-Predict	0	5959	Chloramphenicol
At_71C5		GT-Predict	0	5959	Chloramphenicol
At_71B8		GT-Predict	0	5959	Chloramphenicol
At_71B6		GT-Predict	0	5959	Chloramphenicol
At_71B5		GT-Predict	0	5959	Chloramphenicol
At_71B1		GT-Predict	0	5959	Chloramphenicol
At_88A1		GT-Predict	0	5959	Chloramphenicol
At_72E2		GT-Predict	0	5959	Chloramphenicol
At_72E3		GT-Predict	0	5959	Chloramphenicol
At_72E1		GT-Predict	0	5959	Chloramphenicol
At_72D1		GT-Predict	0	5959	Chloramphenicol
At_72C1		GT-Predict	0	5959	Chloramphenicol
At_72B3		GT-Predict	0	5959	Chloramphenicol
At_73C3		GT-Predict	0	5959	Chloramphenicol
At_73C4		GT-Predict	0	5959	Chloramphenicol
At_73C5		GT-Predict	0.5	5959	Chloramphenicol
At_73C6		GT-Predict	0.5	5959	Chloramphenicol
At_73C1		GT-Predict	0	5959	Chloramphenicol
At_73B2		GT-Predict	0	5959	Chloramphenicol
At_73B3		GT-Predict	0	5959	Chloramphenicol
At_73B4		GT-Predict	0	5959	Chloramphenicol
At_73B5		GT-Predict	0	5959	Chloramphenicol
At_73B1		GT-Predict	0	5959	Chloramphenicol
At_89B1		GT-Predict	0	5959	Chloramphenicol
At_89C1		GT-Predict	0	5959	Chloramphenicol
At_84A3		GT-Predict	0	5959	Chloramphenicol
At_84A4		GT-Predict	0	5959	Chloramphenicol
At_84A2		GT-Predict	0	5959	Chloramphenicol
At_84A1		GT-Predict	0	5959	Chloramphenicol
At_84B1		GT-Predict	0	5959	Chloramphenicol
At_84B2		GT-Predict	0	5959	Chloramphenicol
At_75B1		GT-Predict	0	5959	Chloramphenicol
At_75D1		GT-Predict	0	5959	Chloramphenicol
At_74F1		GT-Predict	0	5959	Chloramphenicol
At_74F2		GT-Predict	0	5959	Chloramphenicol
At_74B1		GT-Predict	0	5959	Chloramphenicol
At_76E4		GT-Predict	0	5959	Chloramphenicol
At_76E1		GT-Predict	0	5959	Chloramphenicol
At_76E2		GT-Predict	0	5959	Chloramphenicol
At_76E12		GT-Predict	0	5959	Chloramphenicol
At_76E11		GT-Predict	0	5959	Chloramphenicol
At_85A5		GT-Predict	0	5959	Chloramphenicol
At_85A4		GT-Predict	0	5959	Chloramphenicol
At_78D2		GT-Predict	0	5959	Chloramphenicol
At_78D1		GT-Predict	0	5959	Chloramphenicol
VVGT1		GT-Predict	0	5959	Chloramphenicol
OleD		GT-Predict extensions	1	5959	Chloramphenicol
ApUFGT1		https://doi.org/10.1098/rsos.190150	1	5281607	Chrysin
ApUFGT2		https://doi.org/10.1098/rsos.190150	1	5281607	Chrysin
ApUFGT3		https://doi.org/10.1098/rsos.190150	1	5281607	Chrysin
Fe_88J1	0.00086099519825489	HTS_UGT	0	444539	Cinnamic acid
Zm_15991	0.00229408444020675	HTS_UGT	0	444539	Cinnamic acid
Fe_72B19	0.000979647873969797	HTS_UGT	0	444539	Cinnamic acid
Ct_71E5	0.00489114480798345	HTS_UGT	0	444539	Cinnamic acid
Zm_51683	0.00219712977502608	HTS_UGT	0	444539	Cinnamic acid
Os_88C1	0.00206819299874109	HTS_UGT	0	444539	Cinnamic acid
Zm_43295	0.000308653950694098	HTS_UGT	0	444539	Cinnamic acid
Dc_71F5	-0.000406108207260783	HTS_UGT	0	444539	Cinnamic acid
Rc_GT1	-0.01308156142866	HTS_UGT	0	444539	Cinnamic acid
Sl_GT5	0.00415694313156232	HTS_UGT	0	444539	Cinnamic acid
Fi_88A10	0.00375755348919908	HTS_UGT	0	444539	Cinnamic acid
At_71D1	0.00105513381109622	HTS_UGT	0	444539	Cinnamic acid
At_71C1	0.00300523076319403	HTS_UGT	0	444539	Cinnamic acid
Zm_62783	0.00107291776351191	HTS_UGT	0	444539	Cinnamic acid
Zm_85854	0.0024221601990181	HTS_UGT	0	444539	Cinnamic acid
Gm_88E3	0.00245754527766628	HTS_UGT	0	444539	Cinnamic acid
Zm_72068	0.00320394972596637	HTS_UGT	0	444539	Cinnamic acid
Lc_72B10	0.00415706932751861	HTS_UGT	0	444539	Cinnamic acid
Fe_88J1	0.00142685633679446	HTS_UGT	0	5315892	Cinnamyl alcohol
Zm_15991	0.00350268573754162	HTS_UGT	0	5315892	Cinnamyl alcohol
Fe_72B19	0.000843740002090312	HTS_UGT	0	5315892	Cinnamyl alcohol
Ct_71E5	0.00793680602614541	HTS_UGT	0	5315892	Cinnamyl alcohol
Zm_51683	0.000990199491416169	HTS_UGT	0	5315892	Cinnamyl alcohol
Os_88C1	0.00187185313603212	HTS_UGT	0	5315892	Cinnamyl alcohol
Zm_43295	0.000958072165728645	HTS_UGT	0	5315892	Cinnamyl alcohol
Dc_71F5	0.00133736732613486	HTS_UGT	0	5315892	Cinnamyl alcohol
Rc_GT1	0.00379093876916067	HTS_UGT	0	5315892	Cinnamyl alcohol
Sl_GT5	0.00433302502846282	HTS_UGT	0	5315892	Cinnamyl alcohol
Fi_88A10	0.000593207943927168	HTS_UGT	0	5315892	Cinnamyl alcohol
At_71D1	0.000236820598058703	HTS_UGT	0	5315892	Cinnamyl alcohol
At_71C1	0.00788385324210183	HTS_UGT	0	5315892	Cinnamyl alcohol
Zm_62783	0.00148032548718711	HTS_UGT	0	5315892	Cinnamyl alcohol
Zm_85854	0.00523118424108781	HTS_UGT	0	5315892	Cinnamyl alcohol
Gm_88E3	0.0014189185158997	HTS_UGT	0	5315892	Cinnamyl alcohol
Zm_72068	0.00369800475707574	HTS_UGT	0	5315892	Cinnamyl alcohol
Lc_72B10	0.00612655642696205	HTS_UGT	0	5315892	Cinnamyl alcohol
Nt_UGT1	0.001842947	pTMH	0	444539	Cinnamic acid
Pt_UGT1	-0.001084426	pTMH	0	444539	Cinnamic acid
At_72B1	0.009208374	pTMH	0	444539	Cinnamic acid
At_72E2	0.003390125	pTMH	0	444539	Cinnamic acid
Mt_71G1	0.001952088	pTMH	0	444539	Cinnamic acid
Mt_78G1	0.004501588	pTMH	0	444539	Cinnamic acid
At_71C1		GT-Predict	0	444539	Cinnamic acid
At_71C2		GT-Predict	0	444539	Cinnamic acid
At_71C3		GT-Predict	0	444539	Cinnamic acid
At_71C4		GT-Predict	0	444539	Cinnamic acid
At_71C5		GT-Predict	0	444539	Cinnamic acid
At_71B8		GT-Predict	0	444539	Cinnamic acid
At_71B6		GT-Predict	0	444539	Cinnamic acid
At_71B5		GT-Predict	0	444539	Cinnamic acid
At_71B1		GT-Predict	0	444539	Cinnamic acid
At_88A1		GT-Predict	0	444539	Cinnamic acid
At_72E2		GT-Predict	0	444539	Cinnamic acid
At_72E3		GT-Predict	0	444539	Cinnamic acid
At_72E1		GT-Predict	0	444539	Cinnamic acid
At_72D1		GT-Predict	0	444539	Cinnamic acid
At_72C1		GT-Predict	0	444539	Cinnamic acid
At_72B3		GT-Predict	0	444539	Cinnamic acid
At_72B1		GT-Predict	0	444539	Cinnamic acid
At_73C3		GT-Predict	0	444539	Cinnamic acid
At_73C4		GT-Predict	0	444539	Cinnamic acid
At_73C5		GT-Predict	0	444539	Cinnamic acid
At_73C6		GT-Predict	0	444539	Cinnamic acid
At_73C1		GT-Predict	0	444539	Cinnamic acid
At_73C7		GT-Predict	0	444539	Cinnamic acid
At_73B2		GT-Predict	0	444539	Cinnamic acid
At_73B3		GT-Predict	0	444539	Cinnamic acid
At_73B4		GT-Predict	0	444539	Cinnamic acid
At_73B5		GT-Predict	0	444539	Cinnamic acid
At_73B1		GT-Predict	0	444539	Cinnamic acid
At_89B1		GT-Predict	0	444539	Cinnamic acid
At_89C1		GT-Predict	0.5	444539	Cinnamic acid
At_84A3		GT-Predict	1	444539	Cinnamic acid
At_84A4		GT-Predict	1	444539	Cinnamic acid
At_84A2		GT-Predict	1	444539	Cinnamic acid
At_84A1		GT-Predict	1	444539	Cinnamic acid
At_84B1		GT-Predict	1	444539	Cinnamic acid
At_84B2		GT-Predict	0	444539	Cinnamic acid
At_75B1		GT-Predict	1	444539	Cinnamic acid
At_75D1		GT-Predict	0	444539	Cinnamic acid
At_74F1		GT-Predict	0	444539	Cinnamic acid
At_74F2		GT-Predict	0	444539	Cinnamic acid
At_74B1		GT-Predict	0	444539	Cinnamic acid
At_76E5		GT-Predict	0	444539	Cinnamic acid
At_76E4		GT-Predict	0	444539	Cinnamic acid
At_76E1		GT-Predict	0	444539	Cinnamic acid
At_76E2		GT-Predict	0	444539	Cinnamic acid
At_76E12		GT-Predict	0	444539	Cinnamic acid
At_76E11		GT-Predict	0	444539	Cinnamic acid
At_76C4		GT-Predict	0	444539	Cinnamic acid
At_85A5		GT-Predict	0	444539	Cinnamic acid
At_85A4		GT-Predict	0	444539	Cinnamic acid
At_78D2		GT-Predict	0	444539	Cinnamic acid
At_78D1		GT-Predict	0	444539	Cinnamic acid
VVGT1		GT-Predict	0	444539	Cinnamic acid
UGT71G1		GT-Predict extensions	0	444539	Cinnamic acid
UGT78G1		GT-Predict extensions	0	444539	Cinnamic acid
UGT72B10		GT-Predict extensions	0	444539	Cinnamic acid
UGT74P1		GT-Predict extensions	0	444539	Cinnamic acid
UGT73A10		GT-Predict extensions	0	444539	Cinnamic acid
UGT74N1		GT-Predict extensions	0	444539	Cinnamic acid
UGT75L2		GT-Predict extensions	0	444539	Cinnamic acid
UGT85A20		GT-Predict extensions	0	444539	Cinnamic acid
UGT73Q1		GT-Predict extensions	0	444539	Cinnamic acid
UGT73A12		GT-Predict extensions	0	444539	Cinnamic acid
UGT86A5		GT-Predict extensions	0	444539	Cinnamic acid
UGT94E2		GT-Predict extensions	0	444539	Cinnamic acid
UGT84C2		GT-Predict extensions	0	444539	Cinnamic acid
UGT85B2		GT-Predict extensions	0	444539	Cinnamic acid
UGT74H5		GT-Predict extensions	0	444539	Cinnamic acid
UGT88C4		GT-Predict extensions	0	444539	Cinnamic acid
UGT74H6		GT-Predict extensions	0	444539	Cinnamic acid
UGT75E3		GT-Predict extensions	0	444539	Cinnamic acid
Nt_UGT1	0.015424723	pTMH	0	5315892	Cinnamyl alcohol
Pt_UGT1	0.001937591	pTMH	0	5315892	Cinnamyl alcohol
At_72B1	0.01455932	pTMH	0	5315892	Cinnamyl alcohol
At_72E2	-0.000614505	pTMH	0	5315892	Cinnamyl alcohol
Mt_71G1	0.001259305	pTMH	0	5315892	Cinnamyl alcohol
Mt_78G1	-0.000823858	pTMH	0	5315892	Cinnamyl alcohol
UGT71L2		https://doi.org/10.1093/jxb/eraa562	0	5315892	Cinnamyl alcohol
Fe_88J1	0.000573823699681257	HTS_UGT	0	1549095	Coniferyl alcohol
Zm_15991	0.00449037837976242	HTS_UGT	0	1549095	Coniferyl alcohol
Fe_72B19	0.00220786184317599	HTS_UGT	0	1549095	Coniferyl alcohol
Ct_71E5	0.00809198888237023	HTS_UGT	0	1549095	Coniferyl alcohol
Zm_51683	0.00358256379392437	HTS_UGT	0	1549095	Coniferyl alcohol
Os_88C1	0.000586455288657722	HTS_UGT	0	1549095	Coniferyl alcohol
Zm_43295	0.00204905012163082	HTS_UGT	0	1549095	Coniferyl alcohol
Dc_71F5	0.00441046249817886	HTS_UGT	0	1549095	Coniferyl alcohol
Rc_GT1	0.00423708695566244	HTS_UGT	0	1549095	Coniferyl alcohol
Sl_GT5	0.00562047431541277	HTS_UGT	0	1549095	Coniferyl alcohol
Fi_88A10	0.0034511197026026	HTS_UGT	0	1549095	Coniferyl alcohol
At_71D1	0.00186615636877928	HTS_UGT	0	1549095	Coniferyl alcohol
At_71C1	0.0386185637011808	HTS_UGT	0	1549095	Coniferyl alcohol
Zm_62783	0.00127406661682041	HTS_UGT	0	1549095	Coniferyl alcohol
Zm_85854	-0.0130631057604154	HTS_UGT	0	1549095	Coniferyl alcohol
Gm_88E3	0.00135310149618438	HTS_UGT	0	1549095	Coniferyl alcohol
Zm_72068	0.00554629483020557	HTS_UGT	0	1549095	Coniferyl alcohol
Lc_72B10	0.00616587137794597	HTS_UGT	0	1549095	Coniferyl alcohol
Nt_UGT1	-0.000308656	pTMH	0	1549095	Coniferyl alcohol
Pt_UGT1	0.005889512	pTMH	0	1549095	Coniferyl alcohol
At_72B1	0.000776809	pTMH	0	1549095	Coniferyl alcohol
At_72E2	10	pTMH	1	1549095	Coniferyl alcohol
Mt_71G1	0.00122	pTMH	0	1549095	Coniferyl alcohol
Mt_78G1	0.000469533	pTMH	0	1549095	Coniferyl alcohol
Nt_UGT1	0.028836286	pTMH	0	25056407	Corylifol A
Pt_UGT1	0.011732697	pTMH	0	25056407	Corylifol A
At_72B1	0.015998813	pTMH	0	25056407	Corylifol A
At_72E2	0.014272057	pTMH	0	25056407	Corylifol A
Mt_71G1	0.023553844	pTMH	0	25056407	Corylifol A
Mt_78G1	0.032398585	pTMH	0.5	25056407	Corylifol A
Nt_UGT1	-0.001809564	pTMH	0	5280535	p-Coumaryl alcohol
Pt_UGT1	0.002945777	pTMH	0	5280535	p-Coumaryl alcohol
At_72B1	0.005503559	pTMH	0	5280535	p-Coumaryl alcohol
At_72E2	0.070545565	pTMH	0	5280535	p-Coumaryl alcohol
Mt_71G1	0.005501636	pTMH	0	5280535	p-Coumaryl alcohol
Mt_78G1	0.000312884	pTMH	0	5280535	p-Coumaryl alcohol
At_71C1		GT-Predict	0	54675768	Coumermycin a1
At_71C2		GT-Predict	0	54675768	Coumermycin a1
At_71C3		GT-Predict	0	54675768	Coumermycin a1
At_71C4		GT-Predict	0	54675768	Coumermycin a1
At_71C5		GT-Predict	0	54675768	Coumermycin a1
At_71B8		GT-Predict	0	54675768	Coumermycin a1
At_71B6		GT-Predict	0	54675768	Coumermycin a1
At_71B5		GT-Predict	0	54675768	Coumermycin a1
At_71B1		GT-Predict	0	54675768	Coumermycin a1
At_88A1		GT-Predict	0	54675768	Coumermycin a1
At_72E2		GT-Predict	0	54675768	Coumermycin a1
At_72E3		GT-Predict	0	54675768	Coumermycin a1
At_72E1		GT-Predict	0.5	54675768	Coumermycin a1
At_72D1		GT-Predict	0	54675768	Coumermycin a1
At_72C1		GT-Predict	0	54675768	Coumermycin a1
At_72B3		GT-Predict	0	54675768	Coumermycin a1
At_73C3		GT-Predict	0	54675768	Coumermycin a1
At_73C4		GT-Predict	0	54675768	Coumermycin a1
At_73C5		GT-Predict	0	54675768	Coumermycin a1
At_73C6		GT-Predict	0	54675768	Coumermycin a1
At_73C1		GT-Predict	0	54675768	Coumermycin a1
At_73C7		GT-Predict	0	54675768	Coumermycin a1
At_73B2		GT-Predict	0	54675768	Coumermycin a1
At_73B3		GT-Predict	0	54675768	Coumermycin a1
At_73B4		GT-Predict	0	54675768	Coumermycin a1
At_73B5		GT-Predict	0	54675768	Coumermycin a1
At_73B1		GT-Predict	0	54675768	Coumermycin a1
At_89B1		GT-Predict	0	54675768	Coumermycin a1
At_89C1		GT-Predict	0	54675768	Coumermycin a1
At_84A3		GT-Predict	0	54675768	Coumermycin a1
At_84A4		GT-Predict	0	54675768	Coumermycin a1
At_84A2		GT-Predict	0	54675768	Coumermycin a1
At_84A1		GT-Predict	0	54675768	Coumermycin a1
At_84B1		GT-Predict	0	54675768	Coumermycin a1
At_84B2		GT-Predict	0	54675768	Coumermycin a1
At_75B1		GT-Predict	0	54675768	Coumermycin a1
At_75D1		GT-Predict	0	54675768	Coumermycin a1
At_74F1		GT-Predict	0	54675768	Coumermycin a1
At_74F2		GT-Predict	0	54675768	Coumermycin a1
At_74B1		GT-Predict	0	54675768	Coumermycin a1
At_76E5		GT-Predict	0	54675768	Coumermycin a1
At_76E4		GT-Predict	0	54675768	Coumermycin a1
At_76E1		GT-Predict	0	54675768	Coumermycin a1
At_76E2		GT-Predict	0	54675768	Coumermycin a1
At_76E12		GT-Predict	0	54675768	Coumermycin a1
At_76E11		GT-Predict	0	54675768	Coumermycin a1
At_76C4		GT-Predict	0	54675768	Coumermycin a1
At_85A5		GT-Predict	0	54675768	Coumermycin a1
At_85A4		GT-Predict	0	54675768	Coumermycin a1
At_78D2		GT-Predict	0.5	54675768	Coumermycin a1
At_78D1		GT-Predict	0	54675768	Coumermycin a1
VVGT1		GT-Predict	0	54675768	Coumermycin a1
OleD		GT-Predict extensions	0	54675768	Coumermycin a1
Fe_88J1	0.00905687236403229	HTS_UGT	0	128861	Cyanidin
Zm_15991	0.00611907868569124	HTS_UGT	0	128861	Cyanidin
Fe_72B19	4.82088300251997e-05	HTS_UGT	0	128861	Cyanidin
Ct_71E5	0.00441645023786815	HTS_UGT	0	128861	Cyanidin
Zm_51683	-0.00276912383515243	HTS_UGT	0	128861	Cyanidin
Os_88C1	0.0156607324580041	HTS_UGT	0	128861	Cyanidin
Zm_43295	0.00711277789853766	HTS_UGT	0	128861	Cyanidin
Dc_71F5	1.43632931033869e-05	HTS_UGT	0	128861	Cyanidin
Rc_GT1	0.118627417217217	HTS_UGT	1	128861	Cyanidin
Sl_GT5	-0.000548760086457224	HTS_UGT	0	128861	Cyanidin
Fi_88A10	0.0159979698919768	HTS_UGT	0	128861	Cyanidin
At_71D1	0.00754558029543173	HTS_UGT	0	128861	Cyanidin
At_71C1	0.00333730754448459	HTS_UGT	0	128861	Cyanidin
Zm_62783	0.00369742252482905	HTS_UGT	0	128861	Cyanidin
Zm_85854	-0.0255602373091879	HTS_UGT	0	128861	Cyanidin
Gm_88E3	0.00721273947544564	HTS_UGT	0	128861	Cyanidin
Zm_72068	0.00607938419768291	HTS_UGT	0	128861	Cyanidin
Lc_72B10	-0.0026668606890212	HTS_UGT	0	128861	Cyanidin
Nt_UGT1	0.017488606	pTMH	0	128861	Cyanidin
Pt_UGT1	0.046609148	pTMH	0.5	128861	Cyanidin
At_72B1	0.019829391	pTMH	0	128861	Cyanidin
At_72E2	0.022731844	pTMH	0	128861	Cyanidin
Mt_71G1	0.032683899	pTMH	0.5	128861	Cyanidin
Mt_78G1	0.018781101	pTMH	0	128861	Cyanidin
OleD		GT-Predict extensions	0	68247	Cyanidin chloride
VVGT1		GT-Predict	1	68247	Cyanidin chloride
At_71C1		GT-Predict	0	5280335	Sphingosine
At_71C2		GT-Predict	0	5280335	Sphingosine
At_71C3		GT-Predict	0	5280335	Sphingosine
At_71C4		GT-Predict	0	5280335	Sphingosine
At_71C5		GT-Predict	0	5280335	Sphingosine
At_71B8		GT-Predict	0	5280335	Sphingosine
At_71B6		GT-Predict	0	5280335	Sphingosine
At_71B5		GT-Predict	0	5280335	Sphingosine
At_71B1		GT-Predict	0	5280335	Sphingosine
At_88A1		GT-Predict	0	5280335	Sphingosine
At_72E2		GT-Predict	0	5280335	Sphingosine
At_72E3		GT-Predict	0	5280335	Sphingosine
At_72E1		GT-Predict	0	5280335	Sphingosine
At_72D1		GT-Predict	0	5280335	Sphingosine
At_72C1		GT-Predict	0	5280335	Sphingosine
At_72B3		GT-Predict	0	5280335	Sphingosine
At_73C3		GT-Predict	0	5280335	Sphingosine
At_73C4		GT-Predict	0	5280335	Sphingosine
At_73C5		GT-Predict	0	5280335	Sphingosine
At_73C6		GT-Predict	0	5280335	Sphingosine
At_73C1		GT-Predict	0	5280335	Sphingosine
At_73B2		GT-Predict	0	5280335	Sphingosine
At_73B3		GT-Predict	0	5280335	Sphingosine
At_73B4		GT-Predict	0	5280335	Sphingosine
At_73B5		GT-Predict	0	5280335	Sphingosine
At_73B1		GT-Predict	0	5280335	Sphingosine
At_89B1		GT-Predict	0	5280335	Sphingosine
At_89C1		GT-Predict	0	5280335	Sphingosine
At_84A3		GT-Predict	0	5280335	Sphingosine
At_84A4		GT-Predict	0	5280335	Sphingosine
At_84A2		GT-Predict	0	5280335	Sphingosine
At_84A1		GT-Predict	0	5280335	Sphingosine
At_84B1		GT-Predict	0	5280335	Sphingosine
At_84B2		GT-Predict	0	5280335	Sphingosine
At_75B1		GT-Predict	0	5280335	Sphingosine
At_75D1		GT-Predict	0	5280335	Sphingosine
At_74F1		GT-Predict	0	5280335	Sphingosine
At_74F2		GT-Predict	0	5280335	Sphingosine
At_74B1		GT-Predict	0	5280335	Sphingosine
At_76E4		GT-Predict	0	5280335	Sphingosine
At_76E1		GT-Predict	0	5280335	Sphingosine
At_76E2		GT-Predict	0	5280335	Sphingosine
At_76E12		GT-Predict	0	5280335	Sphingosine
At_76E11		GT-Predict	0	5280335	Sphingosine
At_85A5		GT-Predict	0	5280335	Sphingosine
At_85A4		GT-Predict	0	5280335	Sphingosine
At_78D2		GT-Predict	0	5280335	Sphingosine
At_78D1		GT-Predict	0	5280335	Sphingosine
VVGT1		GT-Predict	0	5280335	Sphingosine
OleD		GT-Predict extensions	0	5280335	Sphingosine
At_71C1		GT-Predict	0	439194	D-glycerate
At_71C2		GT-Predict	0	439194	D-glycerate
At_71C3		GT-Predict	0	439194	D-glycerate
At_71C4		GT-Predict	0	439194	D-glycerate
At_71C5		GT-Predict	0	439194	D-glycerate
At_71B8		GT-Predict	0	439194	D-glycerate
At_71B6		GT-Predict	0	439194	D-glycerate
At_71B5		GT-Predict	0	439194	D-glycerate
At_71B1		GT-Predict	0	439194	D-glycerate
At_88A1		GT-Predict	0	439194	D-glycerate
At_72E2		GT-Predict	0	439194	D-glycerate
At_72E3		GT-Predict	0	439194	D-glycerate
At_72E1		GT-Predict	0	439194	D-glycerate
At_72D1		GT-Predict	0	439194	D-glycerate
At_72C1		GT-Predict	0	439194	D-glycerate
At_72B3		GT-Predict	0	439194	D-glycerate
At_72B1		GT-Predict	0	439194	D-glycerate
At_73C3		GT-Predict	0	439194	D-glycerate
At_73C4		GT-Predict	0	439194	D-glycerate
At_73C5		GT-Predict	0	439194	D-glycerate
At_73C6		GT-Predict	0	439194	D-glycerate
At_73C1		GT-Predict	0	439194	D-glycerate
At_73B2		GT-Predict	0	439194	D-glycerate
At_73B3		GT-Predict	0	439194	D-glycerate
At_73B4		GT-Predict	0	439194	D-glycerate
At_73B5		GT-Predict	0	439194	D-glycerate
At_73B1		GT-Predict	0	439194	D-glycerate
At_89B1		GT-Predict	0	439194	D-glycerate
At_89C1		GT-Predict	0	439194	D-glycerate
At_84A3		GT-Predict	0	439194	D-glycerate
At_84A4		GT-Predict	0	439194	D-glycerate
At_84A2		GT-Predict	0	439194	D-glycerate
At_84A1		GT-Predict	0	439194	D-glycerate
At_84B1		GT-Predict	0	439194	D-glycerate
At_84B2		GT-Predict	0	439194	D-glycerate
At_75B1		GT-Predict	0	439194	D-glycerate
At_75D1		GT-Predict	0	439194	D-glycerate
At_74F1		GT-Predict	0	439194	D-glycerate
At_74F2		GT-Predict	0	439194	D-glycerate
At_74B1		GT-Predict	0	439194	D-glycerate
At_76E4		GT-Predict	0	439194	D-glycerate
At_76E1		GT-Predict	0	439194	D-glycerate
At_76E2		GT-Predict	0	439194	D-glycerate
At_76E12		GT-Predict	0	439194	D-glycerate
At_76E11		GT-Predict	0	439194	D-glycerate
At_85A5		GT-Predict	0	439194	D-glycerate
At_85A4		GT-Predict	0	439194	D-glycerate
At_78D2		GT-Predict	0	439194	D-glycerate
At_78D1		GT-Predict	0	439194	D-glycerate
VVGT1		GT-Predict	0	439194	D-glycerate
OleD		GT-Predict extensions	1	439194	D-glycerate
Fe_88J1	0.0173436914985034	HTS_UGT	0	7257	3,4-Dichloroaniline
Zm_15991	0.0111855504879871	HTS_UGT	0	7257	3,4-Dichloroaniline
Fe_72B19	1.51005001231039	HTS_UGT	1	7257	3,4-Dichloroaniline
Ct_71E5	0.0836840228357556	HTS_UGT	0	7257	3,4-Dichloroaniline
Zm_51683	0.017740868444089	HTS_UGT	1	7257	3,4-Dichloroaniline
Os_88C1	0.0409669491552813	HTS_UGT	0	7257	3,4-Dichloroaniline
Zm_43295	0.00736055962362898	HTS_UGT	0	7257	3,4-Dichloroaniline
Dc_71F5	0.0464631743269367	HTS_UGT	1	7257	3,4-Dichloroaniline
Rc_GT1	0.0106437744609542	HTS_UGT	0	7257	3,4-Dichloroaniline
Sl_GT5	0.0654800280266648	HTS_UGT	0	7257	3,4-Dichloroaniline
Fi_88A10	0.181016730960792	HTS_UGT	1	7257	3,4-Dichloroaniline
At_71D1	0.00196357460842678	HTS_UGT	0	7257	3,4-Dichloroaniline
At_71C1	0.0119174535691848	HTS_UGT	0	7257	3,4-Dichloroaniline
Zm_62783	0.00265470031666352	HTS_UGT	0	7257	3,4-Dichloroaniline
Zm_85854	0.0970746528702897	HTS_UGT	0	7257	3,4-Dichloroaniline
Gm_88E3	0.00564411475167317	HTS_UGT	0	7257	3,4-Dichloroaniline
Zm_72068	0.0238447796913269	HTS_UGT	0.5	7257	3,4-Dichloroaniline
Lc_72B10	2.28252903122024	HTS_UGT	1	7257	3,4-Dichloroaniline
Nt_UGT1	1.621212458	pTMH	1	7257	3,4-Dichloroaniline
Pt_UGT1	0.298936055	pTMH	1	7257	3,4-Dichloroaniline
At_72B1	1.977219	pTMH	1	7257	3,4-Dichloroaniline
At_72E2	0	pTMH	0	7257	3,4-Dichloroaniline
Mt_71G1	-0.001791736	pTMH	0	7257	3,4-Dichloroaniline
Mt_78G1	0	pTMH	0	7257	3,4-Dichloroaniline
Fe_88J1	0.0165104787146674	HTS_UGT	0	79964	3,4-Dichlorothiophenol
Zm_15991	0.124137049855534	HTS_UGT	1	79964	3,4-Dichlorothiophenol
Fe_72B19	1.10553914642213	HTS_UGT	1	79964	3,4-Dichlorothiophenol
Ct_71E5	0.45476639584475	HTS_UGT	1	79964	3,4-Dichlorothiophenol
Zm_51683	0.0567726405125514	HTS_UGT	1	79964	3,4-Dichlorothiophenol
Os_88C1	1.28531524843923	HTS_UGT	1	79964	3,4-Dichlorothiophenol
Zm_43295	0.371935532503603	HTS_UGT	1	79964	3,4-Dichlorothiophenol
Dc_71F5	0.043416073215901	HTS_UGT	1	79964	3,4-Dichlorothiophenol
Rc_GT1	0.0193047798776259	HTS_UGT	0.5	79964	3,4-Dichlorothiophenol
Sl_GT5	0.0815370682440779	HTS_UGT	0	79964	3,4-Dichlorothiophenol
Fi_88A10	1.03777901716001	HTS_UGT	1	79964	3,4-Dichlorothiophenol
