enzyme	cid
AOA53845.1 putative UDP-glucosyltransferase YjiC [Bacillus subtilis]	50591
AOA54846.1 putative UDP-glucosyltransferase YojK [Bacillus subtilis]	50591
AOC53603.1 Zeaxanthin glucosyl transferase [Microcystis aeruginosa NIES-2481]	50591
AOC55048.1 glucosyltransferase 71E5 [Carthamus tinctorius]	50591
AOC55049.1 glycosyltransferase [Absidia caerulea]	50591
AOC55050.1 glycosyltransferase [Rhizopus japonicus]	50591
AOC55351.1 UDP-glucosyltransferase [Bacillus pumilus]	50591
AOC57694.1 UDP-glucosyltransferase [Bacillus pumilus]	50591
AOC90056.1 putative UDP-glucosyltransferase YdhE [Bacillus amyloliquefaciens]	50591
AOC90652.1 Oleandomycin glycosyltransferase [Bacillus amyloliquefaciens]	50591
AOC91362.1 putative UDP-glucosyltransferase YojK [Bacillus amyloliquefaciens]	50591
AOE42066.1 zeaxanthin glucosyltransferase (plasmid) [Pantoea agglomerans]	50591
AOE60946.1 hypothetical protein AXG94_03870 [Pseudomonas corrugata]	50591
AOE97745.1 N-glycosyltransferase [Serratia surfactantfaciens]	50591
AOG18238.1 flavonol glycosyltransferase UGT72AD2, partial [Lotus japonicus]	50591
AOG18239.1 flavonol glycosyltransferase UGT72AF1, partial [Lotus japonicus]	50591
AOG18240.1 flavonol glycosyltransferase UGT72AG1, partial [Lotus japonicus]	50591
AOG18241.1 flavonol glycosyltransferase UGT72AH1, partial [Lotus japonicus]	50591
AOG18242.1 flavonol glycosyltransferase UGT72e, partial [Lotus japonicus]	50591
AOG18243.1 flavonol glycosyltransferase UGT72K1, partial [Lotus japonicus]	50591
AOG18244.1 flavonol glycosyltransferase UGT72V3, partial [Lotus japonicus]	50591
AOH72615.1 glycosyltransferase [Synechocystis salina LEGE 06099]	50591
AOH86415.1 glycosyl transferase family 2 [Sphingomonas panacis]	50591
AOI78739.1 glycosyl transferase [Burkholderia sp. NRF60-BP8]	50591
AOK89952.1 glycosyl transferase [Paenibacillus polymyxa]	50591
AOK89962.1 UDP-glucosyltransferase [Paenibacillus polymyxa]	50591
AOL05526.1 glycosyl transferase [Burkholderia contaminans]	50591
AOL27185.1 glycosyl transferase family 1 [Bacillus sp. FJAT-14266]	50591
AOL27923.1 UDP-glucosyltransferase [Bacillus sp. FJAT-14266]	50591
AOL28559.1 UDP-glucosyltransferase [Bacillus sp. FJAT-14266]	50591
AOL29161.1 UDP-glucosyltransferase [Bacillus gibsonii]	50591
AOL29889.1 glycosyl transferase family 1 [Bacillus gibsonii]	50591
AOL32360.1 UDP-glucosyltransferase [Bacillus gibsonii]	50591
AOL56571.1 EGT [Chrysodeixis includens nucleopolyhedrovirus]	50591
AOL56712.1 EGT [Chrysodeixis includens nucleopolyhedrovirus]	50591
AOL56854.1 EGT [Chrysodeixis includens nucleopolyhedrovirus]	50591
AOL56996.1 EGT [Chrysodeixis includens nucleopolyhedrovirus]	50591
AOL57137.1 EGT [Chrysodeixis includens nucleopolyhedrovirus]	50591
AOL57278.1 EGT [Chrysodeixis includens nucleopolyhedrovirus]	50591
AOL96366.1 putative UDP-glucosyltransferase YdhE [Bacillus subtilis]	50591
AOL97026.1 putative UDP-glucosyltransferase YjiC [Bacillus subtilis]	50591
AOL97786.1 putative UDP-glucosyltransferase YojK [Bacillus subtilis]	50591
AOM05164.1 Macrolide glycosyltransferase [Bacillus cereus]	50591
AOM05681.1 glycosyl transferase, putative [Bacillus cereus]	50591
AOM05866.1 glycosyltransferase, putative [Bacillus cereus]	50591
AOM10741.1 macrolide glycosyltransferase [Bacillus thuringiensis Bt18247]	50591
AOM11265.1 macrolide glycosyltransferase [Bacillus thuringiensis Bt18247]	50591
AOM11443.1 macrolide glycosyltransferase [Bacillus thuringiensis Bt18247]	50591
AOM39171.1 N-glycosyltransferase [Xenorhabdus hominickii]	50591
AON05857.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AON11846.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AON17834.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AON24356.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AON29829.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AON35833.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AON41816.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AON47831.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AON72040.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AOO60546.1 UDP-glucosyltransferase [Bacillus velezensis]	50591
AOO61172.1 UDP-glucosyltransferase [Bacillus velezensis]	50591
AOO61885.1 glycosyl transferase family 1 [Bacillus velezensis]	50591
AOP13530.1 putative UDP-glucosyltransferase YdhE [Bacillus licheniformis]	50591
AOP13882.1 putative UDP-glucosyltransferase YdhE [Bacillus licheniformis]	50591
AOP15046.1 Demethyllactenocin mycarosyltransferase [Bacillus licheniformis]	50591
AOP45292.1 glycosyl transferase [Streptomyces lydicus]	50591
AOP56981.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AOP68972.1 glycosyl transferase family 1 [Burkholderia mallei]	50591
AOP69611.1 glycosyl transferase family 1 [Burkholderia mallei]	50591
AOR31431.1 glycosyl transferase [Streptomyces fodineus]	50591
AOR35619.1 glycosyl transferase [Streptomyces fodineus]	50591
AOR59884.1 N-glycosyltransferase [Pectobacterium parmentieri]	50591
AOR64143.1 N-glycosyltransferase [Pectobacterium wasabiae CFBP 3304]	50591
AOR96976.1 putative UDP-glucosyltransferase YdhE [Bacillus subtilis]	50591
AOR97680.1 putative UDP-glucosyltransferase YjiC [Bacillus subtilis]	50591
AOR98438.1 putative UDP-glucosyltransferase YojK [Bacillus subtilis]	50591
AOS47158.1 glycosyl transferase [Pauljensenia hongkongensis]	50591
AOS61954.1 glycosyltransferase, MGT family [Actinoalloteichus hymeniacidonis]	50591
AOS62985.1 glycosyltransferase, MGT family [Actinoalloteichus hymeniacidonis]	50591
AOS63990.1 glycosyl transferase, UDP-glucuronosyltransferase [Actinoalloteichus hymeniacidonis]	50591
AOS66730.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
AOS67438.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
AOS68201.1 glycosyl transferase family 1 [Bacillus subtilis]	50591
AOS85162.1 UGT1 [Fagopyrum tataricum]	50591
AOS85163.1 UGT2 [Fagopyrum tataricum]	50591
AOS85164.1 UGT3 [Fagopyrum tataricum]	50591
AOS93171.1 glycosyl transferase [Mycobacterium intracellulare subsp. chimaera]	50591
AOT39519.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AOT46836.1 UDP-glucosyltransferase [Bacillus subtilis subsp. subtilis]	50591
AOT47486.1 UDP-glucosyltransferase [Bacillus subtilis subsp. subtilis]	50591
AOT48235.1 glycosyl transferase family 1 [Bacillus subtilis subsp. subtilis]	50591
AOT51093.1 UDP-glucosyltransferase [Bacillus subtilis subsp. subtilis]	50591
AOT51697.1 UDP-glucosyltransferase [Bacillus subtilis subsp. subtilis]	50591
AOT57771.1 4'-demethylrebeccamycin synthase [Streptomyces rubrolavendulae]	50591
AOT62509.1 Oleandomycin glycosyltransferase [Streptomyces rubrolavendulae]	50591
AOT85594.1 egt [Cyclophragma undans nucleopolyhedrovirus]	50591
AOU00086.1 UDP-glucosyltransferase [Bacillus velezensis]	50591
AOU00612.1 UDP-glucosyltransferase [Bacillus velezensis]	50591
AOU01298.1 glycosyl transferase family 1 [Bacillus velezensis]	50591
AOU75361.1 LipGtf [Streptomyces albus]	50591
AOU75448.1 macrolide glycosyl transferase [Streptomyces albus]	50591
AOU75587.1 modular polyketide synthase [Streptomyces albus]	50591
AOU79770.1 MGT family glycosyltransferase [Streptomyces albus]	50591
AOW89695.1 hypothetical protein BC342_27745 [Streptomyces olivaceus]	50591
AOW90902.1 glycosyl transferase [Streptomyces olivaceus]	50591
AOW98767.1 UDP-glucose--sterol glucosyltransferase [Moorea producens PAL-8-15-08-1]	50591
AOX04340.1 glycosyl transferase family 28 [Moorea producens PAL-8-15-08-1]	50591
AOX25608.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AOX31846.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AOX38470.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
AOX45669.1 hypothetical protein BJP65_07495 [Microbacterium sp. BH-3-3-3]	50591
AOY06200.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
AOY06829.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
AOY15547.1 glycosyl transferase [Bacillus sp. ABP14]	50591
AOY16041.1 UDP-glucosyltransferase [Bacillus sp. ABP14]	50591
AOY16180.1 glycosyl transferase family 1 [Bacillus sp. ABP14]	50591
AOY79127.1 glycosyl transferase family 1 [Moorea producens JHB]	50591
AOY79229.1 UDP-glucose--sterol glucosyltransferase [Moorea producens JHB]	50591
AOZ77785.1 glycosyl transferase [Clostridium pasteurianum]	50591
AOZ80427.1 glycosyl transferase [Clostridium pasteurianum]	50591
AOZ80958.1 glycosyl transferase [Clostridium pasteurianum]	50591
AOZ95283.1 glycosyl transferase GT28 family [Butyrivibrio hungatei]	50591
APA01549.1 UDP-glucosyltransferase [Bacillus velezensis]	50591
APA03010.1 glycosyl transferase family 1 [Bacillus velezensis]	50591
APA05541.1 hypothetical protein sscle_01g003110 [Sclerotinia sclerotiorum 1980 UF-70]	50591
APA10835.1 hypothetical protein sscle_07g056050 [Sclerotinia sclerotiorum 1980 UF-70]	50591
APA20170.1 UDP-glycosyltransferase superfamily protein [Populus tomentosa]	50591
APA20173.1 UDP-glucosyl transferase 78D2 [Populus tomentosa]	50591
APA99324.1 uncharacterized protein NS506_05278 [Nocardia seriolae]	50591
APB55933.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
APB64056.1 glycosyl transferase family 1 [Pseudomonas aeruginosa]	50591
APB69507.1 UDP-glucosyltransferase [Paenibacillus polymyxa]	50591
APB69519.1 glycosyl transferase [Paenibacillus polymyxa]	50591
APB74203.1 undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase [Paenibacillus polymyxa]	50591
APB74221.1 glycosyl transferase [Paenibacillus polymyxa]	50591
APB81097.1 UDP-glucosyltransferase [Bacillus amyloliquefaciens]	50591
APB81683.1 UDP-glucosyltransferase [Bacillus amyloliquefaciens]	50591
APB82372.1 glycosyl transferase family 1 [Bacillus amyloliquefaciens]	50591
APC37796.1 glycosyl transferase [Nocardiopsis dassonvillei]	50591
APC71609.1 4'-demethylrebeccamycin synthase [Pseudomonas aeruginosa]	50591
APD38284.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APF27280.1 glycosyltransferase, MGT family protein [Clostridium sporogenes]	50591
APF95202.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APG01246.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APG14068.1 UDP-glucosyltransferase [Bradyrhizobium japonicum]	50591
APH01914.1 glycosyl transferase [Janibacter indicus]	50591
APH17024.1 glycosyltransferase, MGT family protein [Clostridium sporogenes]	50591
APH18787.1 glycosyltransferase, MGT family protein [Clostridium botulinum]	50591
APH34625.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
APH35179.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
APH35903.1 glycosyl transferase family 1 [Bacillus subtilis]	50591
APH47054.1 UDP-glucosyltransferase [Bacillus amyloliquefaciens]	50591
APH47620.1 UDP-glucosyltransferase [Bacillus amyloliquefaciens]	50591
APH49858.1 glycosyl transferase family 1 [Bacillus amyloliquefaciens]	50591
APH67495.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
APH68106.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
APH68857.1 glycosyl transferase family 1 [Bacillus subtilis]	50591
API41552.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
API42300.1 glycosyl transferase family 1 [Bacillus subtilis]	50591
API44879.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
API94644.1 glycosyl transferase family 1 [Bacillus subtilis]	50591
API95393.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
API96022.1 UDP-glucosyltransferase [Bacillus subtilis]	50591
APJ12593.1 UDP-glucosyltransferase [Bacillus safensis]	50591
APJ16485.1 N-glycosyltransferase [Aeromonas hydrophila]	50591
APJ25796.1 glycosyl transferase family 1 [Bacillus sp. H15-1]	50591
APJ26063.1 UDP-glucosyltransferase [Bacillus sp. H15-1]	50591
APJ27020.1 UDP-glucosyltransferase [Bacillus sp. H15-1]	50591
APJ40301.1 rhamnosyltransferase chain B [Pseudomonas aeruginosa]	50591
APJ45920.1 rhamnosyltransferase chain B [Pseudomonas aeruginosa]	50591
APJ54018.1 rhamnosyltransferase chain B [Pseudomonas aeruginosa]	50591
APK13534.1 glycosyl transferase (plasmid) [Escherichia coli]	50591
APK23155.1 glycosyl transferase (plasmid) [Escherichia coli]	50591
APK27716.1 glycosyl transferase (plasmid) [Escherichia coli]	50591
APK34240.1 glycosyl transferase [Escherichia coli]	50591
APL63592.1 glycosyl transferase (plasmid) [Escherichia coli]	50591
APO14006.1 EGT [Plodia interpunctella granulovirus]	50591
APO18342.1 IroB (plasmid) [Escherichia coli]	50591
APO43377.1 glycosyl transferase [Paenibacillus xylanexedens]	50591
APO45969.1 glycosyl transferase [Paenibacillus xylanexedens]	50591
APP15670.1 UDP-glucosyltransferase [Bacillus altitudinis]	50591
APQ14592.1 zeaxanthin glucosyltransferase [Pseudomonas psychrotolerans]	50591
APQ48918.1 glycosyl transferase family 1 [Bacillus amyloliquefaciens]	50591
APQ49603.1 UDP-glucosyltransferase [Bacillus amyloliquefaciens]	50591
APQ50162.1 UDP-glucosyltransferase [Bacillus amyloliquefaciens]	50591
APQ61278.1 glycosyl transferase [Paenibacillus polymyxa]	50591
APQ61297.1 UDP-glucosyltransferase [Paenibacillus polymyxa]	50591
APQ72642.1 glycosyltransferase, MGT family protein [Clostridium botulinum]	50591
APQ97123.1 glycosyltransferase, MGT family protein [Clostridium botulinum]	50591
APR64082.1 UDP-glucoronosyl/UDP-glucosyl transferase family protein [Populus tomentosa]	50591
APR64099.1 hypothetical protein [Populus tomentosa]	50591
APR64100.1 hypothetical protein [Populus tomentosa]	50591
APR64104.1 hypothetical protein [Populus tomentosa]	50591
APR64105.1 hypothetical protein [Populus tomentosa]	50591
APR64106.1 hypothetical protein [Populus tomentosa]	50591
APR64107.1 hypothetical protein [Populus tomentosa]	50591
APR64108.1 hypothetical protein [Populus tomentosa]	50591
APR64109.1 hypothetical protein [Populus tomentosa]	50591
APR82782.1 Glycosyltransferase [Minicystis rosea]	50591
APS18461.1 glycosyl transferase [Streptomyces sp. Tue 6075]	50591
APS36791.1 N-glycosyltransferase [Serratia marcescens]	50591
APT25574.1 glycosyl transferase [Bacillus anthracis]	50591
APT26090.1 UDP-glucosyltransferase [Bacillus anthracis]	50591
APT45216.1 UDP-glucosyltransferase [Bacillus safensis]	50591
APT50988.1 UDP-glucosyltransferase [Bacillus safensis]	50591
APT52739.1 UDP-glucosyltransferase [Bacillus safensis]	50591
APT68181.1 glycosyl transferase [Streptomyces rimosus]	50591
APU13212.1 glycosyltransferase, MGT family [Actinoalloteichus fjordicus]	50591
APU14675.1 glycosyltransferase, MGT family [Actinoalloteichus fjordicus]	50591
APU14676.1 glycosyl transferase, UDP-glucuronosyltransferase [Actinoalloteichus fjordicus]	50591
APU15328.1 glycosyltransferase, MGT family [Actinoalloteichus fjordicus]	50591
APU15482.1 glycosyltransferase, MGT family [Actinoalloteichus fjordicus]	50591
APU19163.1 glycosyltransferase, MGT family [Actinoalloteichus sp. GBA129-24]	50591
APU20643.1 glycosyltransferase, MGT family [Actinoalloteichus sp. GBA129-24]	50591
APU20644.1 glycosyl transferase, UDP-glucuronosyltransferase [Actinoalloteichus sp. GBA129-24]	50591
APU21393.1 glycosyltransferase, MGT family [Actinoalloteichus sp. GBA129-24]	50591
APU21549.1 glycosyltransferase, MGT family [Actinoalloteichus sp. GBA129-24]	50591
APU41865.1 hypothetical protein BSL84_20940 [Streptomyces sp. TN58]	50591
APU42791.1 glycosyl transferase [Streptomyces sp. TN58]	50591
APU50944.1 O-glycosyltransferase, partial [Pueraria montana var. lobata]	50591
APU54677.1 UGT709G1 [Crocus sativus]	50591
APV51211.1 hypothetical protein BWI17_16890 [Betaproteobacteria bacterium GR16-43]	50591
APW62349.1 GT1 family glycosyltransferase [Paludisphaera borealis]	50591
APX33224.1 hypothetical protein BH708_11440 [Brachybacterium sp. P6-10-X1]	50591
APY21160.1 UGT4 [Fagopyrum tataricum]	50591
APY21161.1 UGT5 [Fagopyrum tataricum]	50591
APY85751.1 glycosyl transferase [Streptomyces alfalfae]	50591
APY88397.1 glycosyl transferase [Streptomyces alfalfae]	50591
APY97294.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APZ02902.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APZ06156.1 zeaxanthin glucosyltransferase [Kosakonia cowanii JCM 10956 = DSM 18146]	50591
APZ16487.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APZ21001.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APZ22636.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APZ27200.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APZ28833.1 glycosyl transferase family 1 [Burkholderia pseudomallei]	50591
APZ49347.1 sterol 3-beta-glucosyltransferase [Jeotgalibaca sp. PTS2502]	50591
AQA09387.1 glycosyl transferase [Streptomyces autolyticus]	50591
AQA12577.1 glycosyl transferase [Streptomyces autolyticus]	50591
AQA14522.1 hypothetical protein BV401_33010 [Streptomyces autolyticus]	50591
AQA14532.1 hypothetical protein BV401_33070 [Streptomyces autolyticus]	50591
AQD20582.1 UGT72B14-2 [Rhodiola sachalinensis]	50591
AQG82507.1 glycosyl transferase [Spirosoma montaniterrae]	50591
AQM40939.1 glycosyl transferase [Staphylococcus cohnii]	50591
AQM46029.1 glycosyl transferase [Bacillus anthracis]	50591
AQM46545.1 UDP-glucosyltransferase [Bacillus anthracis]	50591
AQP41318.1 macrolide glycosyltransferase [Streptococcus gallolyticus subsp. gallolyticus DSM 16831]	50591
AQP42098.1 glycosyltransferase [Streptococcus gallolyticus subsp. gallolyticus DSM 16831]	50591
AQP95122.1 UDP-glucosyltransferase [Bacillus sp. 275]	50591
AQP95702.1 UDP-glucosyltransferase [Bacillus sp. 275]	50591
AQP98029.1 glycosyl transferase family 1 [Bacillus sp. 275]	50591
AQQ16623.1 UDP-glycosyltransferase g00526 [Nicotiana attenuata]	50591
AQQ16624.1 UDP-glycosyltransferase g00527 [Nicotiana attenuata]	50591
AQQ16625.1 UDP-glycosyltransferase g01854 [Nicotiana attenuata]	50591
AQQ16626.1 UDP-glycosyltransferase g02083 [Nicotiana attenuata]	50591
AQQ16627.1 UDP-glycosyltransferase g02093 [Nicotiana attenuata]	50591
AQQ16628.1 UDP-glycosyltransferase g02821 [Nicotiana attenuata]	50591
AQQ16629.1 UDP-glycosyltransferase g02942 [Nicotiana attenuata]	50591
AQQ16630.1 UDP-glycosyltransferase g03342 [Nicotiana attenuata]	50591
AQQ16631.1 UDP-glycosyltransferase g3727 [Nicotiana attenuata]	50591
AQQ16632.1 UDP-glycosyltransferase g03748 [Nicotiana attenuata]	50591
AQQ16633.1 UDP-glycosyltransferase g04160 [Nicotiana attenuata]	50591
AQQ16634.1 UDP-glycosyltransferase g04820 [Nicotiana attenuata]	50591
AQQ16635.1 UDP-glycosyltransferase g05060 [Nicotiana attenuata]	50591
AQQ16636.1 UDP-glycosyltransferase g05219 [Nicotiana attenuata]	50591
AQQ16637.1 UDP-glycosyltransferase g05426 [Nicotiana attenuata]	50591
AQQ16638.1 UDP-glycosyltransferase g05573 [Nicotiana attenuata]	50591
AQQ16639.1 UDP-glycosyltransferase g06355 [Nicotiana attenuata]	50591
AQQ16640.1 UDP-glycosyltransferase g08104 [Nicotiana attenuata]	50591
AQQ16641.1 UDP-glycosyltransferase g9179 [Nicotiana attenuata]	50591
AQQ16642.1 UDP-glycosyltransferase g09326 [Nicotiana attenuata]	50591
AQQ16643.1 UDP-glycosyltransferase g09327 [Nicotiana attenuata]	50591
AQQ16644.1 UDP-glycosyltransferase g10741 [Nicotiana attenuata]	50591
AQQ16645.1 UDP-glycosyltransferase g11159 [Nicotiana attenuata]	50591
AQQ16646.1 UDP-glycosyltransferase g11521 [Nicotiana attenuata]	50591
AQQ16647.1 UDP-glycosyltransferase g11522 [Nicotiana attenuata]	50591
AQQ16648.1 UDP-glycosyltransferase g11850 [Nicotiana attenuata]	50591
AQQ16649.1 UDP-glycosyltransferase g11851 [Nicotiana attenuata]	50591
AQQ16650.1 UDP-glycosyltransferase g12088 [Nicotiana attenuata]	50591
AQQ16651.1 UDP-glycosyltransferase g13005 [Nicotiana attenuata]	50591
AQQ16652.1 UDP-glycosyltransferase g13538 [Nicotiana attenuata]	50591
AQQ16653.1 UDP-glycosyltransferase g13945 [Nicotiana attenuata]	50591
